"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
"@",,"52f3c12355896bf51bf795d28f5bee8656d6537e","@","@","Sunset Riders","@","","","1993","Konami","us","","","","2","","","","",""
"@",,"535a5b674859a78852a1ed70b00eca5ea5be8417","@","@","Donkey Kong Country","@","","v rev0","1994","Nintendo","eu","","","","","","","","",""
"@",,"537a424a967153dc573e8d0d3f65e9ca4de0fdd2","@","@","Dead Dance","@","","Language en,ja","1993","Jaleco","jp","","","","","","","","","1"
"@",,"53cb0dca9a33c9bea69e14a302aee34096551454","@","@","Super Mario World","@","","","1991","Nintendo","us","","","","","","","","","10"
"@",,"53ff8a4a936bd89bb5bda516baf9b5afc0dbb67c","@","@","Super Mario World","@","","","1991","Nintendo","us","","","","","","","","","98"
"@",,"546f9102761670dabdf521d3379bcbd46b812d16","@","@","Super Star Wars: Return of the Jedi","@","","v rev0","1994","LucasArts","us","","","","1","","","","",""
"@",,"550a1d9f9c0855a087fa625e090e6e6f7fb9cc78","@","@","Final Fantasy VI","@","","","1994","Square","jp","","","","","","","","","7"
"@",,"55124123f10412ee37777df053126804c895c7f6","@","@","Super Mario World","@","","","1991","Nintendo","us","","","","","","","","","83"
"@",,"55373763938c68a0e861ef58b8861034c4513f7e","@","@","Super Mario World","@","","","1991","Nintendo","us","","","","","","","","","80"
"@",,"55552a8d4a0a6fde6c532755364cb2227f28f473","@","@","Super Mario World","@","","","1991","Nintendo","us","","","","","","","","","81"
"@",,"5563e1e04fbf98794c773f3187c72c24545f744a","@","@","Tales of Phantasia","@","","","1994","Namco","jp","a","a 2","","","en","","","",""
"@",,"55665ef948d576a0b948919e9209a85f72d409f6","@","@","Bubsy in Claws Encounters of the Furred Kind","@","","Language en","1992","Accolade","eu","","","","","","","","","2"
"@",,"55735542a6c4a69ef27ff9ccd9de29579f309c2b","@","@","Super Mario World","@","","","1991","Nintendo","us","b","b 30","","","","","","",""
"@",,"55a213eb1a02a3abb7fbebd3dec89e4b65be16c8","@","@","Super Mario World","@","","","1991","Nintendo","us","","","","","","","","","249"
"@",,"55d941e981da8bc2311992563d7009f649b2ecd6","@","@","Lethal Enforcers","@","","Language en","1993","Konami","eu","","","","","","","","","1"
"@",,"55f6adf63604f500be9fee705655a16ec473339a","@","@","Final Fantasy III","@","","v rev1","1994","Square","us","","","","","de","","","",""
"@",,"562b60273091cc411f4cf4626b3154dbc883edc2","@","@","Super Mario World","@","","","1991","Nintendo","us","b","b 43","","","","","","",""
"@",,"56444ccacad3863477d618122ef728a68487ec6f","@","@","The Great Circus Mystery Starring Mickey & Minnie","@","Great Circus Mystery Starring Mickey & Minnie, The","","1994","Capcom","us","","","","","fr","","","",""
"@",,"56982aa096e6fade11ba3f048e5d89052cf8658d","@","@","Dead Dance","@","","Language en,ja","1993","Jaleco","jp","","","","","","","","","2"
"@",,"56a200588dc30a975575571efbe7fcc145328481","@","@","Ninja Gaiden Trilogy","@","","","1995","Tecmo","us","","","","","es","","","",""
"@",,"56a2aac04113171f451a6390ac9752f30db43fd8","@","@","Dragon Quest VI","@","","","1995","Enix","jp","a","a 2","","","en","","","",""
"@",,"56ce07daa8abc7067b1ab9ad714da7523c766c97","@","@","Les Schtroumpfs","@","Schtroumpfs, Les","","1994","Infogrames","eu","","","","","","","","","1"
"@",,"56f1a18b9176a714d8502e43957dcd876345a5ea","@","@","Front Mission: Gun Hazard","@","","","1996","Square","jp","a","a 2","","","en","","","",""
"@",,"570a5dc8bf3dced3c82639775a124f794d69606b","@","@","Kat's Run: Zennihon K Car Senshuken","@","","","1995","Atlus","jp","b","b 1","","","","","","",""
"@",,"5727214955566c22dc945823a04dc674ab69218d","@","@","Shaq Fu","@","","(beta)","1994","Delphine - Electronic Arts","@","","","","","","","","",""
"@",,"572a311c1ee01ab98a8c0d04de77f8f22bd420fe","@","@","Tales of Phantasia","@","","","1994","Namco","jp","a","a 4","","","fr","","","",""
"@",,"578eed633ceaa4d53f1f5710b7bd5a0bcaf259aa","@","@","Super Mario World","@","","","1991","Nintendo","us","","","","","","","","","127"
"@",,"57e0aa28619a74333a1ab59badab29453bff3ca1","@","@","Star Trek: The Next Generation: Future's Past","@","","","1995","Spectrum HoloByte","us","","","","","","","","","2"
"@",,"57fa0ebd44a3792501467d894364d934785d387e","@","@","Super Mario World 2: Yoshi's Island","@","","v rev0","1995","Nintendo","us","","","","","","","","","7"
"@",,"582f657e1e40a128853a82111f6109aac3f5347c","@","@","Super Mario World","@","","","1991","Nintendo","us","","","","","","","","","49"
"@",,"584134dab4f6fdf713125cbe17c8eca0a79bde28","@","@","Super Star Wars: Return of the Jedi","@","","v rev0","1994","LucasArts","us","","","","","","","","","1"
"@",,"58430287e42d7bb036a1cd4ede3e0a2b94c9e8d8","@","@","Super Mario World","@","","","1991","Nintendo","us","b","b 28","","","","","","",""
"@",,"584db11f4eeced7d77914e37469bb7bb07d26a76","@","@","Final Fantasy V","@","","","1992","Square","jp","a","a 4","","","fr","","","",""
"@",,"585c19e971ba6f9f9bdeb016b66c41a85dbfb9bf","@","@","Super Metroid","@","","Language en","1994","Nintendo","jp,us","b","b 1","","","","","","",""
"@",,"58cf1fa265a2ce1fe7718a48df6022dbc1b58f74","@","@","Shaq Fu","@","","(beta)","1994","Delphine - Electronic Arts","@","","","","","","","","","3"
"@",,"58d187e83f8022f79c3b9645dff32cbf6b4945a2","@","@","Final Fantasy VI","@","","","1994","Square","jp","","","","","","","","","19"
"@",,"58dc92a635844ad5c07e95b4153c804f395f9720","@","@","The Pirates of Dark Water","@","Pirates of Dark Water, The","","1994","Sunsoft","us","","","","","","","","","4"
"@",,"58dd143049c5a1527975d64c9773b605aca307c3","@","@","Game Genie","@","","v 2.0","1992","Codemasters - Galoob","@","","","","","","","","",""
"@",,"58e4e1259a86faaadbc982176e569cb2038dbac5","@","@","Mortal Kombat 3","@","","","1995","Midway - Sculptured Software - Williams","us","","","","","","","","",""
"@",,"5917e59296b44018d0d5eb753c09bc6dadf1b096","@","@","Aerobiz","@","","","1992","Koei","us","","","","","","","","","3"
"@",,"596c99d40cd7bfb776e80b06a5231d90cabdde97","@","@","Inspector Gadget","@","","","1993","Hudson","us","b","b 1","","","","","","",""
"@",,"597138d21cd69a3cf674df85e53334176d3991fa","@","@","Zombies Ate My Neighbors","@","","","1993","Konami - LucasArts","us","","","","","","","","","3"
"@",,"59a2e369f58ab4df5f7f56330327348fa1f27f0e","@","@","Final Fantasy VI","@","","","1994","Square","jp","","","","","","","","","4"
"@",,"59a3be5498c86b91e8dbb2f4137a8704b10475f0","@","@","Dragon Quest I & II","@","","","1993","Enix","jp","","","","","","","","","1"
"@",,"59add584f16b607607348e65c245ca6ad7a5fcb8","@","@","Teenage Mutant Hero Turtles IV: Turtles in Time","@","","Language en","1992","Konami","eu","","","","","","","","",""
"@",,"59b0a404cc0b3ffe0e653dfe90a9225ecd9b1e80","@","@","Super Genjin 2","@","","","1995","Hudson - RED","jp","","","","","en","","","",""
"@",,"59bd7c137b7f57cc6000f2ed283aece82a923fd5","@","@","The King of Dragons","@","King of Dragons, The","","1994","Capcom","jp","","","","","","","","","3"
"@",,"59e3920bcda8a16b16decdf274456ac1c3ff613e","@","@","Scooby-Doo","@","","","1995","Acclaim - Argonaut - Sunsoft","us","","","","","","","","",""
"@",,"59fc1cf3cdbfc9a24d2bc307a56d453f9f388483","@","@","Sonic Blast Man","@","","Language en,ja","1992","Disco - Taito","jp","","","","","","","","","1"
"@",,"59fe5732a2427f016b1218e019bef5a0a16da3f3","@","@","Zombies Ate My Neighbors","@","","","1993","Konami - LucasArts","us","","","","","","","","","4"
"@",,"5a306e5475dbcb5fd3c412ec78b7121719d30701","@","@","Chrono Trigger","@","","","1995","Square","us","a","a 7","","","es","","","",""
"@",,"5a39845f3eb8469288f9d3bcda7e0aac291d56bc","@","@","Super Mario World","@","","","1991","Nintendo","us","","","","","","","","","89"
"@",,"5a3fa631996895a2b56e20831db7cd2441aa6193","@","@","Final Fantasy VI","@","","","1994","Square","jp","","","","","","","","","21"
"@",,"5a91eb83e5227effc53a510bd6dbc37bb01d1a2a","@","@","Animaniacs","@","","Language en","1994","Konami","eu","","","","","","","","","5"
"@",,"5aab1548a019a90cb4a047ae1b32c35480995b44","@","@","Super Power League 3","@","","Language en,ja","1995","Hudson","jp","","","","","","","","","1"
"@",,"5b11b23912260bed1aa37edcbdbc98d6e9fa7fdd","@","@","Tales of Phantasia","@","","","1994","Namco","jp","a","a 1","","","fr","","","",""
"@",,"5b21a7646e0aa768845d42b54a8d8f6e125a8d61","@","@","Jelly Boy","@","","Language en","1991","Electronic Arts - Ocean","eu","","","","","","","","",""
"@",,"5b4eced6313c426e8891ec878487277ee578de6b","@","@","Super Mario RPG: Legend of the Seven Stars","@","","","1996","Nintendo - Square","us","","","","","de","","","",""
"@",,"5bab36a8efc9f8b29371d1b10c6cb74ebce79ea0","@","@","Amazing Spider-Man, The: Lethal Foes","@","","Language en,ja","1994","Epoch","jp","","","","1","","","","",""
"@",,"5c19bc439b011182aaf2bef07b0148480e99cff5","@","@","Jikkyou World Soccer 2: Fighting Eleven","@","","","1995","Konami","jp","","","","","","","","","2"
"@",,"5c25bf66328954886105d6efc17c491ed06200c1","@","@","Super Mario World","@","","","1991","Nintendo","us","","","","","","","","","221"
"@",,"5c528279589f20b5320393fd058c4ee1cfeb3af6","@","@","Ninja Gaiden Trilogy","@","","","1995","Tecmo","us","a","a 2","","","fr","","","",""
"@",,"5c5c811761f4406a1bf5b6bb25d95f259c6700f6","@","@","Super Mario World","@","","","1991","Nintendo","us","","","","","","","","","43"
"@",,"5c6b0679c1a6a040f969a5d08987aa4ecddf14a1","@","@","Rockman & Forte","@","","","1998","Capcom","jp","","","","","","","","","2"
"@",,"5c824bcfec5cf80eccd45c149ed9daa1d3aab2b7","@","@","Tetris & Dr. Mario","@","","","1994","Nintendo","us","","","","","","","","","1"
