"Group","SHA1","ID","Folder","FileName","Title","Transliterated Name","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"@",,"11fb88d5085785470921949bb65a78cef0cc8bb5","@","@","Adventure #7: Mystery Funhouse","@","","","1984","Adams, Scott - Adventure International","@","","","","","","","","",""
"@",,"12ab136d164ff5e4229df1e5386adb0d5050c4a3","@","@","Money-Maze","@","","","19xx","@","@","","","","","","","","",""
"@",,"12b6932b57393f27ff62d2b6dbcf3ae458dc0f4a","@","@","Loony Loco","@","","","198x","Kansas City","@","","","","","","","","",""
"@",,"130547b652397e8f04cfe4080f91286ef1541b4a","@","@","10 of the Best Vol 1: Money-Maze","@","","","198x","Sinclair User","@","","","","","","","","",""
"@",,"146b3fb6cc9843a64c4e29a69f80db8980fab043","@","@","ViewSheet","@","","v 1.0","1984","Kings","@","","","","","","","","",""
"@",,"14e19156a333e4ae8afb366224a45bd9f718352e","@","@","The Survivors","@","Survivors, The","","1987","Atlantis","@","","","","","","","","",""
"@",,"156fcf50a207afa8c8d847b28667d2a490c3c6a4","@","@","Dunjunz","@","","","1987","Bug Byte","@","b","b 1","","","","","","",""
"@",,"15d09807392ec9d0347cf20d0ee68c4ed299e9f1","@","@","Shanghai Warriors","@","","","1989","English","@","","","","","","","","",""
"@",,"15efd0bb58e6b9ccb63ede49bbf8b8e9e6004336","@","@","Annabel Gray: An Adventure in Two Parts","@","","(Tape 2 of 2)","198x","Anthony Lee","@","","","","","","","","",""
"@",,"165ff98655a3a71df36350a3aec8dcde94e9c615","@","@","Electron Computing: Issue 01","@","","","19xx","Argus Press","@","","","","","","","","",""
"@",,"167dbb80a2dff220c4eec7dad34a9cf2b05330f5","@","@","Strykers Run","@","","","1986","Superior Software","@","a","a 2","","","","","","",""
"@",,"16840742a068bbfce34f166b13bae83041a35132","@","@","Empire","@","","","198x","Shards","@","","","","","","","","",""
"@",,"16861b9fd7dbc2c5912a5678fc4dd3e9560ed3ce","@","@","Overdrive","@","","","1984","Superior Software","@","","","","","","","","",""
"@",,"168bb8b0c0ef6651f562eaad6b56839400394b83","@","@","Blitzkrieg","@","","","1984","Software Invasion","@","","","","","","","","",""
"@",,"16e3c67fc51f0df2b0c69eb7135ff4ba5c348e5d","@","@","Adventure #6: Strange Odyssey","@","","","1984","Adams, Scott - Adventure International","@","","","","","","","","",""
"@",,"1700a8ad51db0c947e47a5f61b17eb6ffa6c1fba","@","@","Ultronic","@","","","1986","Audiogenic","@","","","","","","","","",""
"@",,"1705474285862ffc00f42bcd7a55de743e19662b","@","@","Electron User: Issue 1-4: Meteors","@","","","1983","Electron User","@","","","","","","","","",""
"@",,"174664fa4f1b0b54cdf54936e70184f62222c150","@","@","Adventure #5: The Count","@","","","1984","Adams, Scott - Adventure International","@","","","","","","","","",""
"@",,"1796147d2e044ddcefcdb00594bc65e2491568f2","@","@","Tree of Knowledge","@","","","198x","Acornsoft","@","","","","","","","","",""
"@",,"17aaf73faa0bc26598c4b8d6b9bba86444022bf8","@","@","Condition Red","@","","","198x","Blue Ribbon","@","","","","","","","","",""
"@",,"180b383d1c736bd509d6a0af40159c951a262a82","@","@","Video Card Arcade","@","","","1987","Blue Ribbon","@","","","","","","","","",""
"@",,"1937a5c4899ec572cdab9411d50fd45afd7db3fa","@","@","The Five Doctors","@","Five Doctors, The","","198x","@","@","","","","","","","","",""
"@",,"198a16a7bb3d909b8a3fb3dd82bc7a8cf219d556","@","@","Dead or Alive","@","","","1987","Alternative","@","","","","","","","","",""
"@",,"199de0783a02892dda671f549fc249b678158b39","@","@","Tempest","@","","","1985","Atari - Superior Software","@","","","","","","","","",""
"@",,"19afd5ee6c65f59502b34cf1a486b801cb9e619c","@","@","Grand Prix","@","","","19xx","@","@","","","","","","","","",""
"@",,"1a091378dbc3e369a690b0dc318ac5a5ee925064","@","@","Vegas Jackpot","@","","","198x","@","@","","","","","","","","",""
"@",,"1a7d78e967600fa0ec2e744a306fcb1a435c7244","@","@","Electron User: Issue 6-12","@","","","1989","Electron User","@","","","","","","","","",""
"@",,"1b60ec24d61afa9b13766b1e991b66687bdab7e6","@","@","Bug Blaster","@","","","1983","Aligata - Superior Software","@","","","","","","","","",""
"@",,"1bd9baa99c04d167f2f3804627e2a390db0e047e","@","@","Speroids","@","","","1987","Quad Squad","@","","","","","","","","",""
"@",,"1bea1e108914fc46a17707a81d29f860e075a81e","@","@","Electron User: Issue 1-4: Doodlebug","@","","","1983","Electron User","@","a","a 1","","","","","","",""
