"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
"@",,"ab29399f2cf1c05023b35e6b46cc5197bb486dfc","@","@","Pac-Man","@","","","2004","Blackbird - e5frog","@","a","a 4","","","","1","","",""
"@",,"b53ba16c6d91e2f62e020d18445217b91907a83b","@","@","Maze + Jailbreak + Blind-man's-bluff + Trailblazer","@","","","1977","Fairchild","@","a","a 1","","","","","","",""
"@",,"bc2c3905d57c6af0b9d4218f682f5a8d2e58c2ca","@","@","Spitfire","@","","Language proto","1976","Zircon","@","b","b 1","","","","","","",""
"@",,"c08f0c570b912f95116ed6a7c820ffe9943f1032","@","@","Lights Out","@","","Copyright Public Domain","2004","Riddle, Sean","@","a","a 2","","","","","","",""
"@",,"c1d83b1e89d11465456bd5829a85db06c4ef322f","@","@","Space War","@","","","1977","Zircon","@","","","","","","","","",""
"@",,"c47579fed1fd533f18c679444a2cf4ef7f394ab5","@","@","Pac-Man","@","","","2004","Blackbird - e5frog","@","a","a 1","","","","1","","",""
"@",,"cbe610b2bd3878e181321fc6ffb2335ae63471e2","@","@","Scrolling Mountains","@","","","200x","Curtdawg","@","","","","","","","","",""
"@",,"cc69feb8243e6fce3e6317bf9ea82d70a85eae1c","@","@","Pinball Challenge","@","","","1978","Fairchild","@","a","a 1","","","","","","",""
"@",,"cd9204737fdc340dccb6f2af341442e8bb4712c1","@","@","Democart","@","","Demo 1","1977","Fairchild","@","b","b 1","","","","","","",""
"@",,"d61841bddf436c0e44b74c4e4fcc03f7ffc2e468","@","@","International Karate Demo","@","","Copyright Public Domain","200x","@","@","","","","","","","","",""
"@",,"d82efa4977ce111425c7e186c4062f3353d5300e","@","@","F8 of Nations","@","","Copyright Public Domain","200x","nycurt","@","","","","","","","","",""
"@",,"d8d266846a01db69c0bb436093634ada7558f37f","@","@","Channel F Multi-Cart","@","","","2004","Riddle, Sean","@","a","a 1","","","","","","",""
"@",,"d915c8997f56ae09548498feecebf3c3bfcdf6c4","@","@","Drag Race","@","","","1977","Fairchild","@","","","","","","","","",""
"@",,"db17bbc4f3f64bc5cb698de66b0f4838be430afa","@","@","Football","@","","Language proto","197x","Zircon","@","","","","","","","","",""
"@",,"e462e594c14cdb10ddc4c263b74e753316c3b358","@","@","Democart","@","","Demo 1","1977","Fairchild","@","","","","","","","","",""
"@",,"e46406119020c85002513b1c01352f76dcd604a4","@","@","Memory Match","@","","","1978","Fairchild","@","","","","","","","","",""
"@",,"e858e4db47017bfac62443e3163da8f7516b5c25","@","@","Full Screen Picture Demo","@","","Copyright Public Domain","200x","e5frog","@","","","","","","","","",""
"@",,"e8c2a8c960579b8cd128e5c68ab98959f4af8139","@","@","International Karate Demo Test 2","@","","Copyright Public Domain","200x","@","@","","","","","","","","",""
"@",,"f0bfdc8f6beed2ef54add820c5e164005d2d1d25","@","@","Math Quiz I: Addition + Subtraction","@","","","1976","Fairchild","@","","","","","","","","",""
"@",,"f1bd458f1efc4e9afe06db190a2a7ddb660418bf","@","@","Draw Poker","@","","Language proto","197x","Zircon","@","","","","","","","","",""
"@",,"fc3cadc90d73ce7e3b32b5c9a855d621e79c592a","@","@","Galactic Space Wars + Luna Lander","@","","","1978","Zircon","@","","","","","","","","",""
