"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"@",,"750bc0a919f155d20ed090478dee29dbce7bd908","@","@","Apocalypse","@","","Disk 1 of 2","1990","Fourth Dimension, The","gb","","","","","","","","",""
"@",,"75648b234d04c5d71dc85f581bbdbe6b1de4813e","@","@","Mad Professor Mariarti","@","","","1990","Krisalis","","a","a 2","","","","","","",""
"@",,"76f9c6851197591470f34acc632d4bc0caa24bb3","@","@","Multi-Program 19","@","","","19xx","@","","","","","","","","","",""
"@",,"7ab6e9ce047f5e4d8a44bb9ec9d5eb9c0deb4dc6","@","@","Alone In the Dark","@","","Disk 3 of 8","1995","Krisalis Software","gb","","F1001503","","","","","","",""
"@",,"7ad6e00dc20ab54a5fadd0a71904598074362d1b","@","@","Big Bang","@","","","19xx","Psycore","gb","","","","","","","","",""
"@",,"7b215e41783c2cde2832f9efb66c357b556c9589","@","@","1992-93 Unpublished Archimedes Demo","@","","","199x","Tardy, Xavier","","","","","","","","","",""
"@",,"7bd929272792ab463e6bc9d0eaf6a87371bb3b76","@","@","James Pond","@","","","2001","R-Comp Interactive","gb","","F1060301 - RPC-SA-Kinetic-RO4 Compatible Version","","","","","","",""
"@",,"7c0870b1bb8bf974f7beaa4959dbbe4c1ed8642d","@","@","ArcOmnibus","@","","v1.03","19xx","Beebug","","","","","","","","","",""
"@",,"7d43c3adc0dfb7d7005c5628cdc3c7214090d702","@","@","Nebulus","@","","","1992","Krisalis Software","gb","","F1026001","","","","","","",""
"@",,"7deebf17db394b5ae964324136d91d002a6c4634","@","@","Corruption","@","","","19xx","@","","b","b 1","","","","","","",""
"@",,"7f9824d11b22c7c57dba6a8c85a9962e8e284e22","@","@","VZap","@","","","2000","Vigay, Paul","","","","","","","","","",""
"@",,"8011ee840d5ef371b5c1964c315df3c0fa66e758","@","@","Superior Disk 2","@","","","1993","Superior Software","","","","","","","","","",""
"@",,"802f51af7c95ba48c534320b3c743921669c1d27","@","@","Simon the Sorcerer","@","","Disk 02 of 10","1994","Gamesware","","","","","","","","","",""
"@",,"814281121f15e01077cb8efcd57925127daae666","@","@","ARMageddon Demo Collection 3","@","","","1991/11","ARMageddon","","","","","","","","","",""
"@",,"81bfd4ab92c538f5b15ad64bba625aac2ffb243d","@","@","Wolfenstein 3D","@","","v1.00; Disk 2 of 3","1994","Powerslave","","b","b 1","","","","","","",""
"@",,"827c1cf0c18e2c5c58379ac8230b570ab3680fe6","@","@","Chuck Rock","@","","Disk 1 of 2","1991","Krisalis","","","","","","","","","",""
"@",,"829a018623c88d237c43c5ea83e68dd87f9e5071","@","@","Bambuzle","@","","Demo playable","1992","Arxe Systems","gb","","","","","","","","",""
"@",,"82ede831b3774834b18baaf7f34cc3766946352e","@","@","MicroPower Chess","@","","","19xx","MicroPower","","","","","","","","","",""
"@",,"834d966f29ee19cafa1159fe11558d482fc7a055","@","@","Fervour  (1992)(Clares Micro Supplies)(GB) + Nebulus (demo-playable)","@","","Demo playable","1992","Krisalis","gb","","","","","","","","",""
"@",,"83740bcf6bb49f967d11d81c93c7c514d231050b","@","@","Orion","@","","","1988","Minerva","gb","","F1027001","","","","","","",""
"@",,"8463452f4ee4e867762aca425c58eaf6127befa3","@","@","Fire & Ice","@","","Disc 1 of 2","1995","Warner Interactive Entertainment","","","F1015401","","","","","","",""
"@",,"871bc5d66230edd6a92a81e8050e41f200cf286f","@","@","Chuck Rock","@","","","2001","R-Comp Interactive","gb","","F1060201 - RPC-SA-Kinetic-RO4 Compatible Version","","","","","","",""
"@",,"8ca4289ac423d4878129cb17d6177123b321108f","@","@","Startwrite","@","","","1992","Icon Technology","","b","b 1","","","","","","",""
"@",,"8d73d75979fd9229d9555e3391f80bcac74be8f5","@","@","Spectrum Emulator","@","","Disk 2 of 2","19xx","@","","","","","","","","","",""
"@",,"8d9d51cd5283858b968358fc7d9eb6b6f87904ec","@","@","Quark","@","","Demo playable","1993","Oregan Software Developments","gb","","","","","","","","",""
"@",,"8da9ab76eedda675edf0194e993d249fa1bb542a","@","@","Demos 09","@","","","2002","Wocki","de","","","","","","","","",""
"@",,"8db181f24881545a73898bb3b924e5b5c98dbc7c","@","@","Lemmings","@","","","1991","Krisalis","","","","","","","","","",""
"@",,"8dcc0c2d7074e62d34eb0727d5d4e484117be496","@","@","The Hacker","@","Hacker","v3.05","1993","Doggysoft","","a","a 2","","","","","","",""
"@",,"8debd965e8cc3ee8a8675a7379ac141e74059dd0","@","@","All-In Boxing","@","","","1994","Archimedes World","","","","","","","","","",""
"@",,"8eacd5856d3e8fcf643ecc575d668fda3fe530ca","@","@","Impression Jr","@","","","19xx","Computer Concepts","","","","","","","","","",""
"@",,"8ee37be632ec6082367bf31d65e94d8dc23a8d7c","@","@","Jet Fighter","@","","","1988","MB Dixon","","","","","","","","","",""
"@",,"8fa065cd44c9d2b298088f53585f2b9a2faf04e5","@","@","Lemmings","@","","","2001","R-Comp Interactive","gb","","F1044101 - RPC-SA-Kinetic-RO4 Compatible Version","","","","","","",""
"@",,"8fe8175b18062566e50bce0c49d019d3940f655f","@","@","Son of Gyrinus","@","","Disk 1 of 2","19xx","Cooper, Tom","","a","a 1","","","","","","",""
"@",,"9038c3fac370596b7efcf5f0d88607673a5dd159","@","@","Archimedes Public Domain Library Catalogue","@","","Registered Giftware","199x","A.P.D.L.","gb","","","","","","","","",""
"@",,"906b75f3d2ee3d9c16b0069060ba00d33c6da980","@","@","Multi-Program 04","@","","","19xx","@","","","","","","","","","",""
"@",,"90d3978556577ce09129ddeabcdeda5247692a68","@","@","Chess 3D","@","","","19xx","Micropower","","","","","","","","","",""
"@",,"9228630e3858caed9f108b1a35036957d4efa720","@","@","Enigma","@","","","1993","Archimedes World","","a","a 2","","","","","","",""
"@",,"932e529a7782f8c4288220f9918a1150826fce18","@","@","Deeva","@","","","1990","Calderglen Computers","","","","","","","","","",""
"@",,"93d539a6535c21d0843664005e05eb15766abaa2","@","@","E-Type","@","","Disk 1 of 2","1989","Fourth Dimension, The","gb","","","","","","","","",""
"@",,"945da14369f61bcda30e7b7a3d78126346d76789","@","@","The Animated Alphabet","@","Animated Alphabet","","1988","Sherston Software","gb","","","","","","","","",""
"@",,"952bf209668ba670fffa4d42e7bbe1222ff1e5c3","@","@","Demos 03","@","","","2001","Wocki","de","","","","","","","","",""
"@",,"961063d2a9206edd2142cb62ff664e322c24f3c7","@","@","Oddball","@","","","1995","Amnesia","","","","","","","","","",""
"@",,"9644afca1276a866638bbbfb011822ff92fc6042","@","@","SCSI Utils","@","","","19xx","@","","","","","","","","","",""
"@",,"9651d10b2fea745ef9d9e404ee799c351d55239d","@","@","Enigma","@","","","1993","Archimedes World","","","","","","","","","",""
"@",,"96e92a2af874197470d56aa87f881f77512066f9","@","@","DesktopHacker","@","","v1.01","1994","DoggySoft","","","","","","","","","",""
"@",,"976d1880c2432c7e8fdf19e004e0668e7d813334","@","@","Multi-Program 25","@","","","19xx","@","","","","","","","","","",""
"@",,"97e5341ef1bb7eaebf7b409e0ce688e2c1617412","@","@","Terramex","@","","","1988","Grandslam Entertainments","gb","","F1036601","","","","","","",""
"@",,"9831743e6bb1e1929c01ede7ef54f1a18405a98e","@","@","Mad Professor Mariarti","@","","","1990","Krisalis Software","gb","","F1023301","","","","","","",""
"@",,"9b0192a1efe1637f2972ab25b2264954f9cc073f","@","@","Pac-mania","@","","","1989","Grandslam Entertainments","gb","","F1050701","","","","","","",""
"@",,"9b65347ce1445f6c1fcafe2cf3b7fe25c2d9d7bf","@","@","Bug Hunter 2","@","","v3.22","1990","Minerva","","","","","","","","","","1"
"@",,"9cd1ef595872969a651a1d0a507af8aa0d4fd2b7","@","@","Aliped","@","","","1990","Andrew, Felix","","a","a 1","","","","","","",""
"@",,"9d1de071c8cfa311e98a34c548745113a7a3c3e1","@","@","Xenon 2","@","","Demo playable","1993","GamesWare","gb","","","","","","","","",""
"@",,"9d5b0fc6efb984ba8811316e6438e8fce2326d4c","@","@","Super Pool","@","","","1991","Fourth Dimension, The","gb","","","","","","","","",""
"@",,"9da357d456122fbfc78dff53165e828526815216","@","@","Chocks Away Extra Missions","@","","Demo playable","1991","Fourth Dimension, The","gb","","BBC User exclusive","","","","","","",""
"@",,"9e656be2f1f09d2859cf68200d8f2794fa795e49","@","@","Tower of Babel","@","","","1991","Cygnus","","","","","","","","","",""
"@",,"9e7d5b6e17cca187f34681b711a1e4dbe7ba2ec2","@","@","Jet Fighter","@","","","1988","Minerva","gb","","F1021301","","","","","","",""
"@",,"a1376f7d2b063757ffa1b58db3f4ac5282cf402d","@","@","Magic Pockets","@","","","1993","Renegade","gb","","F1023601","","","","","","",""
"@",,"a139826b280876635a4aa5d365d4f175f381c9ba","@","@","Multi-Program 15","@","","","19xx","@","","","","","","","","","",""
"@",,"a1d4503aa8140434ce7de54b023e2f462f1d65a9","@","@","Cartoon Line Part One","@","","Disk 1 of 3","1991","Eterna","fr","","F1019501","","","","","","",""
"@",,"a22e24c6e32d8e3e3db19ab5eac33c32dc30e37e","@","@","Alien Invasion","@","","","1994","Archimedes World","","a","a 1","","","","","","",""
"@",,"a2336f6cce10384268efd362fce64e8acce5f50f","@","@","Ixion","@","","Disk 1 of 2","1992","Software 42","","","","","","","","","",""
"@",,"a2c189d4c336f1114a5161a6b37b3452ac16c429","@","@","Pipe Mania","@","","","1988","Entertainment International","","","","","","","","","",""
"@",,"a35f82587f8141b147c7ff748e4cef427b6cef57","@","@","James Pond","@","","","1990","Krisalis","","","","","","","","","",""
"@",,"a47076b407067fa341744e1a1ddbcc20d6f41e15","@","@","Back by Popular Demand","@","","","2020/06/20","Bitshifters - Torment","","","","","","","","","",""
"@",,"a6502faf15ddb4acaed2ca859cedc1225e7fa762","@","@","Wolfenstein 3D","@","","v1.00; Disk 1 of 3","1994","Powerslave","","b","b 1","","","","","","",""
"@",,"a7c01cf53c43c3c8a6ae13bde0edfb774226c9bc","@","@","Fish","@","","","1990","Magnetic Scrolls","","","","","","","","","",""
"@",,"a7ca010caa6d3b1d538d0d0bbd4d0c5708c99c9f","@","@","Simon the Sorcerer","@","","Disk 04 of 10","1994","Gamesware","","","","","","","","","",""
"@",,"a7ccee85d708a2614ffb4e63c8f6916a208553fd","@","@","James Pond","@","","","1990","Krisalis Software","gb","","F1021101","","","","","","",""
"@",,"a84c0bbb6702e7c58de1f109c03cb6f2057a91c7","@","@","Pacmania","@","","","1991","Krisalis","","","","","","","","","",""
"@",,"a8539dedd80abb6746df70b6ac590dfea655927c","@","@","Oh, No! More Lemmings!","@","","","1992","Krisalis","","","","","","","","","",""
"@",,"a8ed0b17377dea96098b274b9982998bee070d3c","@","@","Chess 3D","@","","v1.33","19xx","Micropower","","","","","","","","","",""
"@",,"a8f5db4d8b6afd3ac772216281d2f4e7f59f9a15","@","@","Multi-Program 10","@","","","19xx","@","","","","","","","","","",""
"@",,"a969abaa6450ae894bcf30579cb97e0bd723af5f","@","@","Maths Bingo","@","","","1989","Jacaranda Software","au","","","","","","","","",""
"@",,"aa2c3dbbc38031cbd81657813592ecf3fdf7615d","@","@","Demos 01","@","","","2001","Wocki","de","","","","","","","","",""
"@",,"ab1f903b209458bc2d8a74965d87a7bf599c043b","@","@","Rockfall","@","","","1991","Eterna","fr","","F1031501","","","","","","",""
"@",,"ad07b4a9ab494153e3246476372b02b1d3701a17","@","@","Lotus Turbo Challenge II","@","","Disk 2 of 2","1992","Krisalis Software","gb","","F1023202","","","","","","",""
"@",,"ad0928ba5625962fff1130d66b612a7143004f9a","@","@","Oh, No! More Lemmings!","@","","","1992","Krisalis","","a","a 1","","","","","","",""
"@",,"ad6cbb402bd3143d00d98c271d2b66a0766a3a7c","@","@","Exodus","@","","Disk 2 of 3","1997","Artex Software","","","F1014502","","","","","","",""
"@",,"ad7f3b864feaf2ad714fec5bea8cf28f480ae479","@","@","Chuck Rock","@","","Disk 2 of 2","1991","Krisalis Software","gb","","F1008102","","","","","","",""
"@",,"af0b17adf90a63531dc4ae91939b2a9efb8758dc","@","@","Bobby Blockhead vs The Dark Planet","@","","","1991","Atomic Software","","","","","","","","","",""
"@",,"af1441ef677fb02a864f709dd2c74e154f963511","@","@","2067 BC","@","","v2.1","19xx","Oregan","","","","","","","","","",""
"@",,"af5d9ed5829057c4f6bedc8075df5bf091d0298b","@","@","Warlocks","@","","Demo 1","1993","Network XXIII","","b","b 1","","","","","","",""
"@",,"af61deeb2a8e33085ab3087e3464843396fffc92","@","@","Acorn Archimedes RISC OS Application Suite","@","","v1.00; Disk 1 of 2","19xx","Acorn","","","Req RISC OS","","","","","","",""
"@",,"afb5c2c8c6ebaa43523e97b4e9e6633b3a4e2eec","@","@","RiscDream","@","","","1991","Armaxess","","b","b 1","","","","","","",""
"@",,"afbab8e7d2512c0d8f217f016ed8aabc53342689","@","@","Spheres of Chaos","@","","","1993","Black, Matt - McLeod, Iain","","a","a 2","","","","","","",""
"@",,"afd3f381fe4fb72839d43eb7fdc94f3416e2b715","@","@","RISC OS Public Domain Amateur Radio Applications","@","","Registered Giftware; Disc 3 of 5; SSTV","1994/07","Sterry, Rick","","","","","","","","","",""
"@",,"affba8e6070150970f5de0ceb4de520794bf3918","@","@","Poizone","@","","","19xx","Eterna","","","","","","","","","",""
"@",,"b02d6495f6a9a1099cb06cac7d0e0d1756f175a0","@","@","The Hacker","@","Hacker","v3.05","1993","Doggysoft","","a","a 1","","","","","","",""
"@",,"b17934cbdecbac5ec8144015c4073aa7dcb8af64","@","@","Gyrinus II: Son of Gyrinus","@","Gyrinus II - Son of Gyrinus","Disk 2 of 2","19xx","Cooper. Tom","","","","","","","","","",""
"@",,"b206f4920518206715981ab9203c5474fc0bf060","@","@","3D Tanks","@","","","19xx","@","","","","","","","","","",""
"@",,"b2804c0fd268def07fae6ab7644694d6134fcceb","@","@","Cryton Demo","@","","","1989","Cryton","","b","b 1","","","","","","",""
"@",,"b30efedab4fa26751685d05b34d921b1ca4fd25f","@","@","Casino","@","","","1989","Minerva","gb","","F1006801","","","","","","",""
"@",,"b317df5f028652b61b28b9f2ce6d88d833515ad2","@","@","Multi-Program 23","@","","","19xx","@","","","","","","","","","",""
"@",,"b403ff10aba8e08ad1bdd9a681e0bf6872c4b1c9","@","@","Support Disc: Issue 1","@","Support Disc - Issue 1","","1989","Acorn Computers","gb","","","","","","","","",""
"@",,"b42403c8313d170e601d3569e573aaea447909e4","@","@","Gods","@","","Disk 1 of 2","1992","Krisalis Software","gb","","F1017201","","","","","","",""
"@",,"b469e4cb4153e7b04ee61f28947f2461c40c4e27","@","@","Multi-Program 21","@","","","19xx","@","","","","","","","","","",""
"@",,"b483ff99d2f7d08cbce1e1fef67c32977b3f1122","@","@","Alone In the Dark","@","","Disk 1 of 8; Install","1995","Krisalis Software","gb","","F1001501","","","","","","",""
"@",,"b48c0bd8aa6f909b4158a965a1f1349e1b361f6a","@","@","Multi-Program 17","@","","","19xx","@","","","","","","","","","",""
"@",,"b4e44fbf1110ea14d9c7ac90a485f78bcac36aea","@","@","Lemmings 2 The Tribes","@","","Disk 3 of 4","1994","Krisalis Software","gb","","F1022803 - min 2MB RAM","","","","","","",""
"@",,"b53c9a0a659078f1783db00c2975e2ba5b641f87","@","@","ArcOmnibus","@","","v1.03","19xx","Beebug","","a","a 1","","","","","","",""
"@",,"b54b6b9182d071fb7a1055669893f3cc4c57a1ff","@","@","Multi-Program 20","@","","","19xx","@","","","","","","","","","",""
"@",,"b6ec13c90a337af31f0cd13525ae743f55e1680f","@","@","Fireball II Extra","@","","","1990","Cambridge International","","","","","","","","","",""
"@",,"b815e08d078956e7ba7e7e86dece3e1c92043408","@","@","Multi-Program 18","@","","","19xx","@","","","","","","","","","",""
"@",,"b84f6681fd209149a086b354b0ae92497c47826e","@","@","Multi-Program 05","@","","","19xx","@","","","","","","","","","",""
"@",,"b914a139f000b9d18137e79b836b8c685920970c","@","@","Multi-Program 26","@","","","19xx","@","","","","","","","","","",""
"@",,"baa5dc8148cdca11753ac61f9c73df83f17f4301","@","@","Conqueror","@","","","19xx","@","","a","a 1","","","","","","",""
"@",,"bab9355d57b0537d338480436f020ec77621bd71","@","@","Gods","@","","","2001","R-Comp Interactive","","","F1054501 - RPC-SA-Kinetic-RO4 Compatible Version","","","","","","",""
"@",,"be20fbad0de22405dafce0aa5cc5d15af1b49b21","@","@","Virus Scanner Compilation","@","","","199x","@","","","","","","","","","",""
"@",,"be7d75a84c701dfac000c889dbe73076c462073c","@","@","ARM3 Support Module","@","","","19xx","Aleph One","","","","","","","","","",""
"@",,"bed95cbefaa86a2b8d6d87cf3a6cf1f3d1e9808d","@","@","The Hacker","@","Hacker","v3.05","1993","DoggySoft","","","","","","","","","",""
"@",,"bf2fe4e8fad3937049e57d0ff7a56329d13c8d5d","@","@","Alone In the Dark","@","","Disk 7 of 8","1995","Krisalis Software","gb","","F1001507","","","","","","",""
"@",,"bf90273d2487499709ec49092942d0a2a09807b3","@","@","The Legend of the Lost Temple","@","Legend of the Lost Temple","Disc 1 of 2","1992","Eterna","","","F1022501","","","","","","",""
"@",,"bfbace4678fbc09ff9731a02cbc06ce4dc59f604","@","@","RiscDream","@","","","1991","Armaxess","","","","","","","","","",""
"@",,"bfc96eff8cab5b61f6db82dd135dd95b32f40d4f","@","@","Acorn Archimedes RISC OS Application Suite","@","","v1.00; Disk 2 of 2","19xx","Acorn","","","Req RISC OS","","","","","","",""
"@",,"bfcd11a5e1bd2e6ad4619a8ddb1ad1c96492a19e","@","@","Quest For Gold","@","","Disk 2 of 2","1992","Krisalis Software","gb","","F1029802","","","","","","",""
"@",,"c087c02ff6e10cdeb261ecfbe331bb13a91e42e6","@","@","Empire Soccer 94","@","","","1995","Empire Software","gb","","F1013201","","","","","","",""
"@",,"c1e62d3846c9c61075226782cd209aa57c1d473d","@","@","Terramex","@","","","1988","Grand Slam","","b","b 1","","","","","","",""
"@",,"c2fa09dca1f5de94c9f72dfa854fd86014fc1e8b","@","@","Simon the Sorcerer","@","","Disk 03 of 10","1994","Gamesware","","","","","","","","","",""
"@",,"c30664a1dd5539b08d6afc5b59ad89e10445e6ef","@","@","Cannon Fodder","@","","Disk 2 of 3","1993","Gamemodes","","","","","","","","","",""
"@",,"c4e6fedcdeb1ea66b97902458fb2b24fce08fbc9","@","@","Exodus","@","","Disk 3 of 3","1997","Artex Software","","","F1014503","","","","","","",""
"@",,"c51a42f511a710c4d20c2398eaffb5bae8dc9c78","@","@","Freddy's Folly","@","","","1988","Minerva","","","F1016701","","","","","","",""
"@",,"c5823d2bd0d6164902fb1ef4c0176e0bd419bbdb","@","@","Thundermonk","@","","","1989","Minerva","","","F1036701","","","","","","",""
"@",,"c5baa08ebe03d871c18556fd081442c0c4a66403","@","@","Revelation!","@","","","1993","Krisalis Software","gb","","F1059501 - BUZZ version","","","","","","",""
"@",,"c69338ea5c952da601f186531021fb7291759cfb","@","@","PD Games 04","@","","","2002","Wocki","de","","","","","","","","",""
"@",,"c744e0634ec69c273ab83db588732c26930c68f7","@","@","Cartoon Line Part One","@","","Disk 3 of 3","1991","Eterna","fr","","F1019503","","","","","","",""
"@",,"c77d6380e7587075fd7ebaedc34d77cf0c871183","@","@","PD Games 09","@","","","2003","Wocki","de","","","","","","","","",""
"@",,"c7a67d2f7b6095581ba3e19139e5f539c7b89109","@","@","Conqueror","@","","","19xx","@","","","","","","","","","",""
"@",,"c86c55cf671d1c899fdabd781442a7a4f63464d2","@","@","Top Banana","@","","","19xx","@","","","","","","","","","",""
"@",,"c8ddee99f42b1e54954a21095313b0c2924afe0c","@","@","The Last Ninja","@","Last Ninja","Demo playable","1992","Superior Software","gb","","","","","","","","",""
"@",,"ca2edab7a9708ebf8cba80abc97b245de1fa20f4","@","@","NewLook","@","","","1993","Acorn Computers - TDK","gb","","","","","","","","",""
"@",,"ca8e9a783ef8d55e8b2a2046f76010d6bbb1675b","@","@","Iron Lord","@","","","1990","Ubi Soft","","","","","","","","","",""
"@",,"cac0c40f8c5672d24056bb89cf8608e4356fbc6f","@","@","Alone In the Dark","@","","Disk 5 of 8","1995","Krisalis Software","gb","","F1001505","","","","","","",""
"@",,"cb2d56974cc19ee3b45d7e2ec9fd3041cfe7eb6d","@","@","Demos 10","@","","","2003","Wocki","de","","","","","","","","",""
"@",,"cb89723c1f651827aa36ff80465980840e8deb8a","@","@","Air Supremecy","@","","","19xx","Acornsoft - Superior Software","","","","","","","","","",""
"@",,"cc6acf8b65204c314b7e2c8dc764482c7fbd9218","@","@","Repton 3","@","","","1988","Superior Software","","","","","","","","","",""
"@",,"cd0da67aee1c26f2fbd231edb84614e01de2fa4c","@","@","Alone in the Dark","@","","Demo playable","1992","Infogrames","gb","","","","","","","","",""
"@",,"cd9c9fae2ae3133e1e203e24466b5dacb19fb00a","@","@","Simon the Sorcerer","@","","Disk 01 of 10","1994","Gamesware","","","","","","","","","",""
"@",,"cda1db4b6fa606f1607d6e0a80c907dac716aae2","@","@","Multi-Program 02","@","","","19xx","@","","","","","","","","","",""
"@",,"cf2ba51a077ace7fee78ddeda02623aa2aa19a96","@","@","Apocalypse","@","","Disk 2 of 2","1990","Fourth Dimension, The","gb","","","","","","","","",""
"@",,"cfe6f8dfa08503e44689feb5e735a4cab154657b","@","@","RISC OS Public Domain Amateur Radio Applications","@","","Registered Giftware; Disc 5 of 5; Fax","1994/07","Sterry, Rick","","","","","","","","","",""
"@",,"d133c42e2edc0a38e46d47e98601bb7044d4c66f","@","@","Simon the Sorcerer","@","","Disk 06 of 10","1994","Gamesware","","","","","","","","","",""
"@",,"d169bde4c9e402a5b864a3d3629066aba4aa8cc7","@","@","Zool","@","","Disk 2 of 2","1993","Gremlin","","","","","","","","","",""
"@",,"d235855bc131e605ee7d3d1ce3dfa99e04469230","@","@","PD Games 01","@","","","2001","Wocki","de","","","","","","","","",""
"@",,"d316eb617e3752c764d7973d450ecca633a97cb8","@","@","Blank 1600K Disc","@","","","19xx","@","","","","","","","","","",""
"@",,"d3493850e8ed91ae0a55a53866139781ad65e63d","@","@","Nebulus","@","","","1992","Krisalis","","","","","","","","","",""
"@",,"d41ea1ab6065971a48e82cecd96cb6fb679a07be","@","@","Terramex","@","","","1988","Grand Slam","","","","","","","","","",""
"@",,"d4bb79935e2c1c70e946d02fdac1d79a013bc523","@","@","Scorpius  (1992-09-18)(Arxe Systems)(GB) + SWIV (demo-playable)","@","","Demo playable","1992","Krisalis","gb","","","","","","","","",""
"@",,"d58e303b58646026196d32ed5073646ca9cf1803","@","@","Alone In the Dark","@","","Disk 6 of 8","1995","Krisalis Software","gb","","F1001506","","","","","","",""
"@",,"d64ef85d2e70487591fa623c2f4e4e0967c0db12","@","@","Lemmings","@","","","1991","Krisalis","","a","a 1","","","","","","",""
"@",,"d6fc041f97f15bbe4b266de595b7bb0204b87ee6","@","@","Talisman","@","","","1989","Minerva","","a","a 1","","","","","","",""
"@",,"d74da4860607cef8e9eafd87afc0c953f4e51e64","@","@","Zool","@","","Disk 1 of 2","1993","Gremlin","","","","","","","","","",""
"@",,"d7e816511a67edf4237138207c5ddf027dd04e60","@","@","Speedball 2: Brutal Deluxe","@","Speedball 2 - Brutal Deluxe","","1992","Krisalis","","a","a 1","","","","","","",""
"@",,"d85c99f6edcd82da7ee71aead64ebade536e57d4","@","@","Demos 04","@","","","2001","Wocki","de","","","","","","","","",""
"@",,"d8a5ffb35065b296e37eb6e74693400ada7e6158","@","@","Multi-Program 03","@","","","19xx","@","","","","","","","","","",""
"@",,"d90d63eafd1360321d6c6205f65054b82e6406c6","@","@","Cartoon Line Part One","@","","Disk 2 of 3","1991","Eterna","fr","","F1019502","","","","","","",""
"@",,"d9563ef272d14d397a522c8d0ad18a0bbfeb83ed","@","@","Hamsters","@","","v1.10","1994/04/14","Berty - Xymox","gb","","","","","","","","",""
"@",,"d9e60e8b5b396813d04fab62f3975ce6ef0042d3","@","@","Multi-Program 02","@","","","19xx","@","","a","a 1","","","","","","",""
"@",,"db9acba8c326cb373e1814b8ffbad76973956e97","@","@","Aleph One PC Software","@","","v1.00","1992/12/01","Aleph One","","","","","","","","","",""
"@",,"dc4b2f3543ea3ecf95f9713f27c671d5c83f9c04","@","@","The Crystal Maze","@","Crystal Maze","Demo 1","19xx","Sherston","","b","b 1","","","","","","",""
"@",,"de2a424bb9e33953f063ad73cec89bb9b8831059","@","@","Tactic","@","","","1990","Eterna","fr","","F1062901","","","","","","",""
"@",,"dea12d5ed48fb0ec5b0d4067e5fd641ae09acc78","@","@","Sensible Soccer  (1993)(Sensible Software)(GB) + Technodream (demo-playable)","@","","Demo playable","1993","Superior Software","gb","","","","","","","","",""
"@",,"e03f1c8d48c3d0dc907e624b9546922b67584e6c","@","@","Acorn Archimedes RISC OS Application Suite","@","","v1.00; Disk 1 of 2","19xx","Acorn","","a","a 1; Req RISC OS","","","","","","",""
"@",,"e0d6cdda9a030c0b07fd8387761b7d68e2ff082d","@","@","Chocks Away","@","","Disk 2 of 3","1990","Fourth Dimension, The","gb","a","a 1","","","","","","",""
"@",,"e16f096d69e6f2948f96335efd2f58a6bfc4b836","@","@","Multi-Program 16","@","","","19xx","@","","","","","","","","","",""
"@",,"e42da1b2e1251810fd35ea58e121663814de981a","@","@","Hoverbod","@","","","1988","Minerva","gb","","F1020201","","","","","","",""
"@",,"e476637deb70b3a8baff13b294a34d2ee99a83b5","@","@","Multi-Program 08","@","","","19xx","@","","","","","","","","","",""
"@",,"e4c261ecf509bc015de7090429b900e9cb8567d7","@","@","PD Games 05","@","","","2002","Wocki","de","","","","","","","","",""
"@",,"e54675569ee5b54394a8a962966894cb7eeed3ad","@","@","Zool: Ninja of the 'Nth' Dimension","@","Zool - Ninja of the 'Nth' Dimension","","2002","Gremlin Graphics","","","F1057301 - 32bit version","","","","","","",""
"@",,"e64f832705c6923edcec7e85df4cceafe30b817e","@","@","Mad Professor Mariarti","@","","","1990","Krisalis","","a","a 1","","","","","","",""
"@",,"e6e0868803ce961f09680387767eb36fd5982c75","@","@","SpeedBall 2","@","","","1994","Krisalis Software","gb","","F1033801","","","","","","",""
"@",,"e72e65babcd3db339fea0391aa6cad3c70ee2f60","@","@","Stunt Racer","@","","Disk 2 of 2","19xx","@","","","","","","","","","",""
"@",,"e853255fd56420c7092311d300872aee288acb7d","@","@","Mr. Doo","@","","","1994","Archimedes World","","a","a 1","","","","","","",""
"@",,"eadf13055748205061b82fe008e971c7769c999f","@","@","Spheres of Chaos","@","","","1993","Black, Matt - McLeod, Iain","","a","a 3","","","","","","",""
"@",,"eba52f1fc19bce85542fc23b00334b2394035b72","@","@","Wavelength","@","","Demo playable","1995","GamesWare","gb","","","","","","","","",""
"@",,"ec884ff63b67a9aa5678cf58efeeb2bf8f64da48","@","@","Multi-Program 22","@","","","19xx","@","","","","","","","","","",""
"@",,"ed71cc7f71bb294d0a35d49377e318fdf564d57a","@","@","Cannon Fodder","@","","Disk 1 of 3","1993","Gamemodes","","","","","","","","","",""
"@",,"edc7727d5e1828b2877d9191fddabf54696da035","@","@","Mig 29 Fulcrum","@","","","1991","Domark - Krisalis","","","","","","","","","",""
"@",,"ee101e6667e82b03283df2a3bbb7024096c6b83f","@","@","Hero Quest","@","","","1991","Krisalis Software","gb","","F1019201","","","","","","",""
"@",,"ee4a59a1831f0b33499d7f887ffdf28a52c9368e","@","@","SWIV","@","","","1993","Krisalis Software","gb","","F1056601 -BUZZ version","","","","","","",""
"@",,"eeba33855512805908e4c2b2bc23ab404dcc707a","@","@","Cannon Fodder","@","","Disk 3 of 3","1993","Gamemodes","","","","","","","","","",""
