"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
@,,1a70d73512da0f78957bbd74b14077303e4fb905,@,@,"ZZZZZ! Spina the Bee",,,@,200x,IntelligentVision,@,@,@,@,@,@,@,@,@,@
@,,1a8c0476103284237aa3585424d26c61fe31e423,@,@,Pac-Man,,,@,2010-09-06,DZ-Jay,@,@,@,@,@,@,@,@,@,@
@,,1b6fd19e745e50e8ea679bd5adfb719d1f276bc5,@,@,"Beauty and the Beast",,,@,1982,Imagic,@,@,@,@,@,@,@,@,@,@
@,,1bc4d9af71b01cae44099297aeb0f00056463b03,@,@,"Space Shuttle",,,proto,1981,"Mattel Electronics",@,@,@,@,@,@,@,@,@,@
@,,1cf301a48856cff7ac5e2162889fd0f3956d911c,@,@,Minotaur,,,@,1981,Mattel,@,@,@,@,@,@,@,@,@,@
@,,1ef12665079d1ce50bd2419b668344a08c9a872f,@,@,"World Series Major League Baseball",,,@,1983,"Mattel Electronics",@,@,@,@,@,@,@,@,@,@
@,,1f4087be2c0a51ed08e49e6498794a9d26dc0d65,@,@,Pitfall!,,,@,1982,Activision,@,@,@,@,@,@,@,@,@,@
@,,1faa1d401bc7484492f3e1de433ed73019cbb5b5,@,@,BeamRider,,,@,1983,Activision,@,@,@,@,@,@,@,@,@,@
@,,1fc5ef70f9d1da4b03a355f9c9465d2742d10a5c,@,@,"PSG Tinkerer",,,@,2002,"Kinnen, Ryan",@,@,@,@,@,@,@,@,@,@
@,,20db3279fb6b792799722e5157c20d5b5227e059,@,@,"Party Line: Blow Out",,,@,1983,"Mattel Electronics",@,@,Unreleased,@,@,@,@,@,@,@
@,,211c6012c7d1a1216282bead1b01c58101dd11be,@,@,"Thin Ice",,,@,1986,INTV,@,@,8300,@,@,@,@,@,@,@
@,,2137565416e3b0f29f5fb4e2f06878ae777dba61,@,@,"Maze Demo",,,@,1999,-JAMZ-,@,@,@,@,@,@,@,@,@,@
@,,227d64182bc8adf46a17903c57c553353dd5e65a,@,@,Minotaur,,,"v1.1 | proto",1981,"Mattel Electronics",@,@,@,@,@,@,@,@,@,@
@,,23390658f2c634ba5a3d1f40d72854c44ba3deb0,@,@,"Chip Shot: Super Pro Golf",,,@,1987,INTV,@,@,8900,@,@,@,@,@,@,@
@,,23a4aafcbf5449ef0f8a684e2f87e85761e83af7,@,@,Turbo,,,@,1983,Coleco,@,@,@,@,@,@,@,@,@,@
@,,2425e6bb365d3d617e80e29580f098eeb5af779b,@,@,"Super Soccer",,,@,1983,"Mattel Electronics",@,@,Unreleased,@,@,@,@,@,@,@
@,,24a10945009acadfe502a5bd5fb5b960885716f4,@,@,Boxing,,,@,1980,Mattel,@,@,@,@,@,@,@,@,@,@
@,,275ac1f258aaa611163398d9b95a84bad69cd1ae,@,@,"The Jetsons: Ways With Words",,"Jetsons - Ways With Words",@,1983,"Mattel Electronics",@,@,"req keyboard | 4543",@,@,@,@,@,@,@
@,,277a3ad0bdbad4fa8086655bb7508ff4bb0dde5c,@,@,"Yogi's Frustration",,,@,1983,"Mattel Electronics",@,@,Unreleased,@,@,@,@,@,@,@
@,,27891c3026f0a1fb34a13438502960485d33b24f,@,@,"Space Patrol Teaser Edition",,,@,2007,IntelligentVision,@,@,@,@,@,@,@,@,@,@
@,,2833c891028772d2a3acf23dce67e3cd597d486f,@,@,"Hover Force 3D",,,@,1984,"Mattel Electronics",@,@,Unreleased,@,@,@,@,@,@,@
@,,289aba851714b0959de896167ed236269572cb2b,@,@,Pong,,,@,1999,@,@,@,@,@,@,@,@,@,@,@
@,,28dabd8e8ca667ecd190c31c3881cbd72af726bf,@,@,Pac-Man,,,@,2010-11-03,DZ-Jay,@,@,@,@,@,@,@,@,@,@
@,,2a6ba9e022bd5684eb7c2c38bdc267dee3e5b85a,@,@,"Thunder Castle",,,@,1986,INTV,@,@,4469,@,@,@,@,@,@,@
@,,2b2d514a6340a659b9ccb4d903341db56ca97df5,@,@,"Warp 4 Megademo",,,@,200x,"Chevallier, Arnauld",@,@,@,@,@,@,@,@,@,@
@,,2b66ea4e7945199752c78f3b1323b76656e1c8d3,@,@,Biplanes,,,@,1981,Mattel,us,@,@,@,@,@,@,@,@,@
@,,2b9b7cf8e86e22ef14ea1a379af95f766539a365,@,@,"Word Rockets",,,@,1987,"INTV Corporation",us,@,@,@,@,@,@,@,@,@
@,,2c0cb8ff8dfa822e992d40de47d73fc809393f95,@,@,KChess,,,v1.0,2003,"Chevallier, Arnauld",@,@,@,@,@,@,@,@,@,@
@,,2c101e5241856691debc75b8012e35e696689c3d,@,@,"Bomb Squad",,,@,1982,"Mattel Electronics",@,@,"Intellivoice | 3883",@,@,@,@,@,@,@
@,,2ca1ef7426e62c50dfd5b375428cf09e76600944,@,@,"IMI Test Cartridge",,,@,1978,"Mattel Electronics",@,@,@,@,@,@,@,@,@,@
@,,2cfdee85347c1226c48d15cdfd6b8819136db130,@,@,"Advanced Dungeons & Dragons: Tower of Mystery",,,@,1983,"Mattel Electronics",@,@,Unreleased,@,@,@,@,@,@,@
@,,2d6f9169446545b9c0b07fb4898361083307c54e,@,@,"Number Jumble",,,proto,1983,Mattel,us,@,@,@,@,@,@,@,@,@
@,,2d8ddc0881b63b2f691a97eab182ed4c3ca56816,@,@,"Space Armada",,,@,1981,Mattel,@,@,@,@,@,@,@,@,@,@
@,,2d96762d78a63f606b74c6619f3b2b82c381fcce,@,@,"Hover Force",,,@,1986,"INTV Corporation",@,@,@,@,@,@,@,@,@,@
@,,2e148e09261ed89be0578abbb568b7225fc8621b,@,@,"River Raid",,,"v1 | proto",1983,Activision,@,@,@,@,@,@,@,@,@,@
