"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
"Metal Head",,4e872fbb44ecb2bd730abd8cc8f32f96b10582c0,,,,,,"(32X) (JU) (M2) [!]",,,,,,,,,,,,,,,
"Metal Head",,dffe08b54130ca857be21b523d40dc99a1a4617e,,,,,,"(32X) (E) (M2) [b1]",,,,,,,,,,,,,,,
"Metal Head",,2a7767024e23b55fe193d586a96a3ba3c92e7ea8,,,,,,"(32X) (E) (M2) [!]",,,,,,,,,,,,,,,
"Mortal Kombat II",,f75698de887d0ef980f73e35fc4615887a9ad58f,,,,,,"(32X) (W) (Jan 1995) [!]",,,,,,,,,,,,,,,
"Mortal Kombat II",,d55964bd935110ac2d9cbd3b085b7e8b71b11df2,,,,,,"(32X) (W) (Dec 1994) [!]",,,,,,,,,,,,,,,
"Motocross Championship",,5f1a107991aaf9eff0b3ce864b2e3151f56abe7b,,,,,,"(32X) (JU) [!]",,,,,,,,,,,,,,,
"Motocross Championship",,af0cb8626825e1b431eba07b8a9b571186745c16,,,,,,"(32X) (E) [!]",,,,,,,,,,,,,,,
"NBA Jam Tournament Edition",,c8af3e74c49514669ba6652ec0c81bccf77873b6,,,,,,"(32X) (W) [!]",,,,,,,,,,,,,,,
"NFL Quarterback Club",,a0dc24f2f3a7fc5bfd12791cf25af7f7888843cf,,,,,,"(32X) (W) [!]",,,,,,,,,,,,,,,
"Picture Magic Boot Cart",,9c4d4ab3e59c8acde86049a1ba3787aa03b549a3,,,,,,"(J) [!]",,,,,,,,,,,,,,,
Pitfall,,ee864d1677c6d976d0846eb5f8d8edb839acfb76,,,,,,"(32X) (U) [!]",,,,,,,,,,,,,,,
"Primal Rage",,5084dcca51d76173c383ab7d04cbc661673545f7,,,,,,"(32X) (W) [!]",,,,,,,,,,,,,,,
"RBI Baseball 95",,4f90433a4403fd74cafeea49272689046de4ae43,,,,,,"(32X) (U) [!]",,,,,,,,,,,,,,,
"Sangokushi IV",,74a3ba27c55cff12409bf6c9324ece6247abbad1,,,,,,"(32X) (J) [!]",,,,,,,,,,,,,,,
"Shadow Squadron",,561c8c63dbcabc0b1b6f31673ca75a0bde7abc72,,,,,,"(32X) (UE) [!]",,,,,,,,,,,,,,,
"Space Harrier",,f32a52a7082761982024e40291dbd962a835b231,,,,,,"(32X) (JU) [!]",,,,,,,,,,,,,,,
"Space Harrier",,8b0495257fa5392ef9ddcc9c3ba1860ae58f4f3d,,,,,,"(32X) (E) [!]",,,,,,,,,,,,,,,
"Spider-Man - Web of Fire",,7cc2ea1e10f110338ad880bd3e7ff3bce72e7e9e,,,,,,"(32X) (W) [!]",,,,,,,,,,,,,,,
"Star Trek - Starfleet Academy Bridge Simulator",,e5248328b64a1ec4f1079c88ee53ef8d48e99e58,,,,,,"(32X) (U) [!]",,,,,,,,,,,,,,,
"Star Wars Arcade",,f4ffaaf1d8330ea971643021be3f3203e1ea065d,,,,,,"(32X) (U) [!]",,,,,,,,,,,,,,,
"Star Wars Arcade",,5e55b14c7536b2821eed48d1565e70c6ef15e80e,,,,,,"(32X) (U) [b1]",,,,,,,,,,,,,,,
"Star Wars Arcade",,a877cbf704fe7480966fd88a3c39efb6a39392ac,,,,,,"(32X) (E) [!]",,,,,,,,,,,,,,,
"Star Wars Arcade",,282767a07e453e868de52b46bf11def3d071bda6,,,,,,"(32X) (J) [!]",,,,,,,,,,,,,,,
Tempo,,6673ba83570b4f2c1b4a22415a56594c3cc6c6a9,,,,,,"(32X) (JU) [!]",,,,,,,,,,,,,,,
