"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
"Captain Beeble 5200 Conversion by Kenfuzed",,0de403ae063e873b2f80169eaf29ece687c9f09b,,,,,,"(2004) (InHome Software)",,,,,,,,,,,,,,,
"Castle Blast",,087ee6ab4a949195f1c7649dc048b54a84b845b5,,,"Castle Blast v0.03",,,"(demo) (2002)(Habot, Ronen)",,,,,,,,,,,,,,,
"Castle Blast",,c1a56a1fc51e09b1d8e93af40ddd7596847e6164,,,,,,"(Philly Classic 4) (2002) (Ronen Habot)",,,,,,,,,,,,,,,
"Castle Blast",,527d478832df8b06a7b2208a255d950f865d59df,,,,,,"(demo) (2002)(Habot, Ronen)",,,,,,,,,,,,,,,
Centipede,,eb343b90d3de696e69b1f039d4fb2c6afb0d80c0,,,,,,(1982)(Atari),,,,,,,,,,,,,,,
Choplifter,,d4ed773fd1180eaa0262e817da2c86287b498a28,,,Choplifter!,,,(1984)(Atari)[o],,,,,,,,,,,,,,,
Choplifter,,9f1ee191319ef0261cc7074a81c0e6d6b7464cd2,,,Choplifter!,,,(1984)(Atari),,,,,,,,,,,,,,,
"Combat II Demo",,038d0ca61d0e1c17fb322957a2afa91fcca17546,,,,,,"(2002) (Mean Hamster Software)",,,,,,,,,,,,,,,
"Congo Bongo",,5c4e6dc4298628cbd7a0ef869d73f5d9b6b9efc1,,,,,,(1983)(Sega)[b2],,,,,,,,,,,,,,,
"Congo Bongo",,f116bc9d8b7ecd894643487a79a4af32723c8cff,,,,,,(1983)(Sega)[b],,,,,,,,,,,,,,,
"Congo Bongo",,be69655ca0a36989dc9e2933dcbdc69107ce4546,,,,,,(1983)(Sega),,,,,,,,,,,,,,,
"Congo Bongo",,e0203c2124127eba2d679be548fa257ecc5b2607,,,,,,(1983)(Sega)[a],,,,,,,,,,,,,,,
Countermeasure,,f4fdb41a7f4ebe19bef6652676f4e07595159eac,,,,,,(1982)(Atari)[o],,,,,,,,,,,,,,,
Countermeasure,,fa6d77e6e9afd0ea42fc9f9807932bf9e8fb170e,,,,,,(1982)(Atari),,,,,,,,,,,,,,,
Defender,,fb101f9f2138300a3d24c0c1ba5bd60490b8464a,,,,,,(1982)(Atari)[b],,,,,,,,,,,,,,,
Defender,,6e589c0d8ad9f278e7725d4b92528231e6a6e4b6,,,,,,(1982)(Atari)[b2],,,,,,,,,,,,,,,
Defender,,44f6dbf5013a70e646d5c5232981d517069fc449,,,,,,(1982)(Atari),,,,,,,,,,,,,,,
Diagnostics,,5cc3b4245faf01c30f77ac20b0b4940f4f8f83d8,,,"PAM Diag v2.0",,,(1982)(Atari),,,,,,,,,,,,,,,
Diagnostics,,e086e9868aa913e87f94676fd600f003892e73a1,,,"Diagnostic Cartridge v2.3",,,(1983)(Atari),,,,,,,,,,,,,,,
"Dig Dug",,1fc1dddf5ab581d3f0b2950723509b23392dd811,,,,,,(1983)(Atari)[b],,,,,,,,,,,,,,,
"Dig Dug",,387a76ba5912251e2285b7722004ad75e9ede523,,,,,,(1983)(Atari),,,,,,,,,,,,,,,
"Dig Dug",,79e746524520da546249149c33614fc23a4f2a51,,,,,,"(1983) (Atari) [b2]",,,,,,,,,,,,,,,
"Dreadnaught Factor, The",,894282d22bfc24469c0d16484a2a72bfc850b4e5,,,,,,(1983)(Activision)[o],,,,,,,,,,,,,,,
"Dreadnaught Factor, The",,ea7b40ce1106378e1d409cab6634fb2e483ff238,,,,,,(1983)(Activision),,,,,,,,,,,,,,,
"Final Legacy",,48625af4f3e9fe538dab2a0b463887fc8c6b138d,,,,,,"(1982) (Atari) (Prototype)",,,,,,,,,,,,,,,
"Frisky Tom",,69dcc8f59ca449f13dc896b4b29b534762d97064,,,,,,(1982)(Atari)(proto),,,,,,,,,,,,,,,
Frogger,,866bd3740e142e83797d76824345261b25741830,,,,,,"(1983)(Parker Brothers)[b2]",,,,,,,,,,,,,,,
Frogger,,d3b0f2c2fe712865786633bde5ce80ce53d5cea7,,,,,,"(1983)(Parker Brothers)[a]",,,,,,,,,,,,,,,
Frogger,,279211d86c556d90164fb400102dd7ff79feb3b7,,,,,,"(1983)(Parker Brothers)[b]",,,,,,,,,,,,,,,
