"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
"@",,"1f494c58b914b57e8c7565376e22d3e7f1509868","@","@","Stardreamer 2000","@","","Copyright Public Domain","2000","@","@","","","","","","","","",""
"@",,"1f8a8e144d8ea19cfb2ec2f198060ba933b94849","@","@","Xenophobe","@","","","1990","Atari Corp","@","a","a 4","","","","","","",""
"@",,"205d1f8e156db88d1ea215878df826b381a008fb","@","@","Dungeon Routine 2","@","","Copyright Public Domain","1998","Domin, Matthias","@","","","","","","","","",""
"@",,"20854f17f7081020804b8c1628dab117b9e54d05","@","@","Digidemo 2","@","","Copyright Public Domain","1994","Schick, Bastian","@","","","","","","","","",""
"@",,"20f4c1664dadcbf6af6013c2a42407c556fd0efe","@","@","ZZZ-UNK-Lite (Fever) by Schick, Bastian","@","","","1997","PD","@","","","","","","","","",""
"@",,"213321f2b78ed7c38748beea231f7ef240622234","@","@","ZZZ-UNK-Micro Font Data by Schick, Bastian","@","","","1999","PD","@","","","","","","","","",""
"@",,"2219166b8436c00c3fa57c6a8de70b7c7e2f8757","@","@","ZZZ-UNK-Demo 4 by Schick, Bastian","@","","","1996","PD","@","","","","","","","","",""
"@",,"22735fcd59eb028a4041027a369602b0bd968eb5","@","@","NFL Football","@","","","1990","Atari Corp","@","","","","","","","","",""
"@",,"24397a46e45ae34d7b06b222c56f950976ab44b6","@","@","Zarlor Mercenary","@","","","1990","Epyx Inc","@","a","a 1","","","","","","",""
"@",,"24ac0f785cbcd6ad7048a4658bd29814917ecae6","@","@","Baseball Heroes","@","","","199x","@","@","b","b 2","","","","","","",""
"@",,"24e14920178e3481f161783b73efca0a1594c8cf","@","@","Rygar: Legendary Warrior","@","","","1990","Atari Corp","@","","","","","","","","",""
"@",,"260a30abfa0e8fa9a725632b64078f8a0ef80250","@","@","Joust","@","","","1993","Shadowsoft Inc","@","","","","","","","","",""
"@",,"2776b2df46da82cc586fc9c739e7d386832631bf","@","@","ZZZ-UNK-Mines 2 by Bastian Schick","@","","","1996","PD","@","","","","","","","","",""
"@",,"27e4cf003e98bc8a66c3627976b18e33fa820b12","@","@","Chip-8 Emulator","@","","v 0.6; Copyright Public Domain","2004","@","@","","","","","","","","",""
"@",,"27e72571d89b4368f2101686ce4d1bcb3258ff95","@","@","C65: GFXTest","@","","Copyright Public Domain","1998","@","@","a","a 1","","","","","","",""
"@",,"2a0a1e303da1d8fc2ea1c59a16398946787614a6","@","@","Viking Child","@","","","1991","Atari Corp","@","","","","","","","","",""
"@",,"2a5ce00756acec65e1369b3b21f43cfddfdb1c47","@","@","ZZZ-UNK-MandelBrot Demo by Schick, Bastian","@","","","1996","PD","@","","","","","","","","",""
"@",,"2adf79d64dd1bb38e1d9a189f30689df9cf2028c","@","@","Block Out","@","","","1990","Atari Corp","@","","","","","","","","",""
"@",,"2bb868192ab67fad08dfb6b5c04c75866391497a","@","@","Turbo Sub","@","","","1991","Atari Corp","@","","","","","","","","",""
"@",,"2be5c978dc927d51bc4797be891e8c336c0a3cc4","@","@","ZZZ-UNK-StarDreamer: Docked","@","","","2002","PD","@","","","","","","","","",""
"@",,"2d3536b3c5f3b8aa9dd5d952dbd43beac3043f6f","@","@","Steel Talons","@","","","1991","Tengen Inc","@","","","","","","","","",""
"@",,"2eab6bfb7e5b479fac3deeb7bdf383fd59d64bcb","@","@","Fat Bobby","@","","","1993","Atari Corp","@","a","a 1","","","","","","",""
"@",,"2efb86ed51e676a6e59cce3b40e56f408fe84605","@","@","Block Out","@","","","1990","Atari Corp","@","a","a 1","","","","","","",""
"@",,"2f2d74cfba54360e7f5555d182a9e9e7f74287e8","@","@","Hockey","@","","","1992","Atari Corp","@","","","","","","","","",""
"@",,"30c33da8d040bc570145fe330ec4be425c6ff0a8","@","@","Pong 5","@","","Copyright Public Domain","1997","Carl Forhan","@","a","a 1","","","","","","",""
"@",,"32e0e96e81e527fca77096812886bf6a0ba46656","@","@","Mini Demo 4","@","","Copyright Public Domain","1998","@","@","","","","","","","","",""
"@",,"340e76e14d0d1b961d2c2d2b1b7146381dda3a48","@","@","Warbirds","@","","","1990","Atari Corp","@","a","a 2","","","","","","",""
"@",,"3508d30bf1c62dde31c6d888b29b2d7964b73149","@","@","Ishido: The Way of the Stones","@","","","1991","Atari Corp","@","a","a 1","","","","","","",""
"@",,"350d8a49eebb118133047680b4d01e601183a3a3","@","@","Ghouls & Ghosts Demo","@","","v 0.2","199x","@","@","","","","","","","","",""
"@",,"361b9250130ed31db9bb28db727d6807ff51e15d","@","@","Bouncing Balls & Input Test","@","","Copyright Public Domain","199x","@","@","","","","","","","","",""
"@",,"3674cb9868809ea9d1ec43fb2d16153ea92d07d5","@","@","Xenophobe","@","","","1990","Atari Corp","@","a","a 2","","","","","","",""
"@",,"36b2ca3e4a8aa426f558ff37d741dd0f684d0cee","@","@","Circle Draw Routine 2","@","","Copyright Public Domain","199x","@","@","","","","","","","","",""
"@",,"37af681b2e9343686c0eea869f3596f002f102f8","@","@","Para Lemi!","@","","v 003; Copyright Public Domain","1997","@","@","","","","","","","","",""
"@",,"396e25a6016b4279b82745c479593037b78bdeec","@","@","Kung Food","@","","","1992","Atari Corp","@","b","b 1","","","","","","",""
"@",,"397e0953fb2105268fcaf148b9900e614348db13","@","@","Hydra","@","","","1992","Tengen Inc","@","b","b 1","","","","","","",""
"@",,"3b0048d6b3ab5af0812c470217cfede5bb1bf791","@","@","Raiden","@","","","1997","Atari Corp","@","","","","","","","","",""
"@",,"3b3346863f0d248c904e62af914f8c5ed5d2f76f","@","@","Dracula: The Undead","@","","","1991","Atari Corp","@","b","b 1","","","","","","",""
"@",,"3b36e4e256ceabfd8ef8f86731d01bc191f7d5a7","@","@","Super Asteroids & Missile Command","@","","","1994","Atari Corp","@","a","a 1","","","","","","",""
"@",,"3b7311c98cd6ecf441d8d352b97f5200b9e4752a","@","@","European Soccer Challenge","@","","","1993","Telegames","@","","","","","","","","",""
"@",,"3c9af585a1a8072a8dcaef893eb5dcf1f88a6f0d","@","@","Xenophobe","@","","","1990","Atari Corp","@","","","","","","","","",""
"@",,"3ccd01902f07ab06f9c815ac75a4865a82e78599","@","@","S.T.U.N. Runner","@","","","1991","Tengen Inc","@","","","","","","","","",""
"@",,"3d0ee922c3572c9a861fc250082e659e6ebd4c8c","@","@","Marlboro Go!","@","","Language proto","1993","Digital Image","@","a","a 1","","","","","","",""
"@",,"3daee2f4948ac2017d7362f287ae41b21fbf545e","@","@","Marble Madness","@","","Copyright Public Domain","1997","Matthias Domin","@","","","","","","","","",""
"@",,"3ddfb9050b859e8f8ec46b93e1c22736e547021f","@","@","ZZZ-UNK-Loopz (U)","@","","","Beta","v0.06","@","","","","","","","","",""
"@",,"3f0114bee416ebac192549105946f8815329562a","@","@","Mini Demo 1","@","","Copyright Public Domain","1998","@","@","","","","","","","","",""
"@",,"3f69275634918fde50be9f81cda7eda75bc0513f","@","@","Conquest of Zow","@","","Copyright Public Domain","1996","Dodgson, Harry","@","","","","","","","","",""
"@",,"3fa4fe5e6a34646092d5c6879dbbb2ce8e2d9715","@","@","C65: Demo0","@","","Copyright Public Domain","1998","@","@","a","a 1","","","","","","",""
"@",,"41af0a1d8e4aa67b162394abf770e4a812f59a9f","@","@","Conquest of Zow","@","","Copyright Public Domain","1996","Dodgson, Harry","@","a","a 1","","","","","","",""
"@",,"41bf8bbe4383e40bd91f0ab1fe3043e5c7a3b271","@","@","EEPROM Check","@","","Copyright Public Domain","1996","Schick, Bastian","@","","","","","","","","",""
"@",,"424a7215f8e7bd73f0f8326c731ab6c855948125","@","@","ZZZ-UNK-Choplifter","@","","","2000","PD","@","","x by Jum Hig","","","","","","",""
"@",,"42f8a53fdba03358a65e82db81067e8e9aaba30b","@","@","Battle Wheels","@","","","1993","Beyond Games","@","a","a 1","","","","","","",""
"@",,"4484216d83f769d2005e5a638a12c54a3496db97","@","@","ZZZ-UNK-Sprite Ed by Schick, Bastian","@","","","1996","PD","@","","","","","","","","",""
"@",,"4516b22476bd3d03eaa017d32f777db4a2688a56","@","@","ZZZ-UNK-Marlboro Go!","@","","","E","Beta","@","","","","","","","","",""
"@",,"45df55597bae86b9184861d64d1a1d770f1e8c40","@","@","Batman Returns","@","","","1992","DC Comics Inc","@","","","","","","","","",""
"@",,"46fd69c68cb0929a2d21ecc5225390b7425ae3f4","@","@","Gordo 106: The Mutated Lab Monkey","@","","","1992","Tenth Planet","@","","","","","","","","",""
