"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
"@",,"35443e2ef8a20a0ad82da1274b2768c16239dd46","@","@","Kidou Senshi Gundam Vol. 3: A Baoa Qu","@","","","2002/05/08","Bandai","@","","[SWJ-BANC25]","","","","","","",""
"@",,"35eea568f756bacf533bb9aaad7e3239ba00e411","@","@","Buffers Evolution","@","","","1999/12/09","Bandai","@","","[SWJ-BAN01B]","","","","","","",""
"@",,"36d8bc2ce7920d940943358d48f056f81055ab34","@","@","Meitantei Conan: Yuugure no Koujo","@","","","2001/04/05","Bandai","@","","[SWJ-BANC0E]","","","","","","",""
"@",,"38f708a4c0c4fcec0cf4d6ce051d1ff76466d617","@","@","Itou Junji Uzumaki: Noroi Simulation","@","","","2000/03/04","Omega Micott","@","","[SWJ-OMM002]","","","","","","",""
"@",,"38f94e5a7ca7e9f29330a9b462b19e37e1cba951","@","@","Raku Jongg","@","","","2001/05/31","Bandai","@","","[SWJ-BANC10]","SRAM Sekret","","","","","",""
"@",,"39e9a897b681b2c326b052827d7c534f22290286","@","@","Cardcaptor Sakura: Sakura to Fushigi na Clow Card","@","","","1999/12/02","Bandai","@","","[SWJ-BAN01A]","","","","","","",""
"@",,"3a41a3b8fc126da07e2a82c21056a45c15efbc98","@","@","RUN=DIM: Return to Earth","@","","","2002/02/07","Digital Dream","@","","[SWJ-DDJC01]","","","","","","",""
"@",,"3a4c5d1c08b74cf05b4cb64cbfd7c3dd8b1c3789","@","@","Gransta Chronicle","@","","","2002/06/13","Megatron","@","","[SWJ-MGTC01]","","","","","","",""
"@",,"3b62fd2841602f1077270848ab7a3aad58712ee9","@","@","Chocobo no Fushigi na Dungeon for WonderSwan","@","","","1999/03/04","Bandai","@","","[SWJ-BAN002]","","","","","","",""
"@",,"3b81949799514f7bc78e54b2143e3a0231dfd5db","@","@","#Wonderwitch Intro","@","","v 1.4; Copyright Public Domain","2001","Slanina, Tomasz","@","","","","","","","","",""
"@",,"3c5f4235129dbc36339aa8d0bb4534a8558895c4","@","@","Color Scrolling Demo","@","","Copyright Public Domain","2001","Doty, Charles","@","","","","","","","","",""
"@",,"3c752694ab651f9a00ccd39c334a2e3ff78f5cb2","@","@","Front Mission","@","","","2002/07/12","Squaresoft","@","","[SWJ-SQRC10]","","","","","","",""
"@",,"3ce41c90cfc1d53a89ade2c88e0b16cdc92c0268","@","@","Morita Shougi","@","","","1999/12/22","Yuki Enterprise","@","o","o 1; [SWJ-YKE001]","","","","","","",""
"@",,"3d5a1ed77e721908eb1145aaedef17c0ee6355ae","@","@","Dokodemo Hamster","@","","","2000/01/06","Interbec","@","","[SWJ-BEC003]","","","","","","",""
"@",,"3e25659863c173ad350f031db2e502d414f34f4a","@","@","Digimon Adventure 02: Tag Tamers","@","","","2000/08/03","Bandai","@","","[v0.25.2-20030924]","","","en PmHacks","","","",""
"@",,"3e31beaca985ac5041c6e95e0d07f163168e190d","@","@","Slither Link","@","","","2000/04/20","Bandai","@","","[SWJ-BAN029]","","","","","","",""
"@",,"3e8fffe1f607ea5f855397d9d877cecb285507f7","@","@","Digital Monster: D-Project","@","","","2002/08/03","Bandai","@","","[SWJ-BANC2E]","","","","","","",""
"@",,"3f39ff494a3d8dd9d55a2e7cf86b47f1c8e8a156","@","@","Digimon Tamers: Battle Spirit Ver.1.5","@","","","2002/04/27","Bandai","@","","[SWJ-BANC30]","","","","","","",""
"@",,"435f207cce79ad6ac5b564e8a37e0d4395bd3739","@","@","Soccer Yarou!: Challenge the World","@","","","1999/08/12","Coconuts Japan","@","o","o 1; [SWJ-CCJ002]","","","","","","",""
"@",,"44940ae0140df1bd91d742a166c459df1b6c2339","@","@","Star Hearts: Hoshi to Daichi no Shisha: Taikenban","@","","","2001","Bandai","@","","[demo version]","","","","","","",""
"@",,"44a5502b70ea75926b87377e3f634c8093bc574a","@","@","Digimon Adventure 02: Tag Tamers","@","","","2000/08/03","Bandai","@","","[SWJ-BAN032]","","","","","","",""
"@",,"4504b62212e1637dfd92e4f985a8497fa38941cd","@","@","Hanafuda Shiyouyo","@","","","2000/02/17","Success","@","","[SWJ-KGT005]","","","","","","",""
"@",,"461f87e6e301b0dbb6324d908d4ca7efd7518e20","@","@","Keiba Yosou Shien Soft: Yosou Shinkaron","@","","","1999/09/14","Media Entertainment","@","","[SWJ-MDE001]","","","","","","",""
"@",,"471b43ed353d6add1c1a42621cebac141272c84c","@","@","Color Bars Demo","@","","Copyright Public Domain","2001","Sir Dragoon","@","","","","","","","","",""
"@",,"473195666a633573c777d3be98d7e8f46569c84b","@","@","Shaman King: Asu heno Ishi","@","","v 1.1","2002/08/29","Bandai","@","","[SWJ-BANC2D]","","","","","","",""
"@",,"4a756dab81e0101475dc2e5494270f3df7dac1e6","@","@","Side Pocket","@","","","1999/11/25","Data East","@","","[SWJ-DTE001]","","","","","","",""
"@",,"4aefebd63691f22e5725d7590f6b971c7b26ae4a","@","@","Wondersnake 2","@","","Copyright Public Domain","2003","Kojote - Slanina, Tomasz","@","","","","","","","","",""
"@",,"4ba44f23d3b43ee730ce34d56f4cadaf429b6d1b","@","@","Clock Tower","@","","","1999/12/09","Human","@","","[SWJ-KGT002]","","","","","","",""
"@",,"4c3f092b095bdb0afdaf8d32d4c54b4d6c209c96","@","@","Final Lap Special: GT & Formula Machine","@","","","2001/11/15","Bandai","@","","[SWJ-BANC23]","","","","","","",""
"@",,"4c8166e0632bdb8c098d586a7b1522ed7b63b5f7","@","@","Uzumaki: Denshi Kaiki Hen","@","","","2000/02/03","Omega Micott","@","","[SWJ-OMM001]","","","","","","",""
"@",,"4d4d4a3fde6b1dbbc8f008fbd035fb59624dfba7","@","@","Robot Works","@","","","2000/12/07","Bandai","@","","[WonderBorg]; [SWJ-BAN033]","","","","","","",""
"@",,"4eefc5a51008c2ab33e8d04064ec9bdcbc03d036","@","@","Nippon Pro Mahjong Renmei Kounin Tetsuman","@","","","1999/07/15","Naxat","@","","[SWJ-KGT001]","","","","","","",""
"@",,"4f739292d11a45490851eaf40c0a7081824ad75a","@","@","Umizuri ni Ikou!","@","","","1999/04/01","Coconuts Japan","@","","[SWJ-CCJ001]","","","","","","",""
"@",,"4fba961b926932337f2c1877f87328222deae786","@","@","Gensou Maden Saiyuuki Retribution: Hi no Ataru Basho de","@","","","2001/06/07","Movic","@","","[SWJ-SESC01]","SRAM Sekret","","","","","",""
"@",,"509e5748e5efdfb56093c78ae886153dd1838215","@","@","Medarot Perfect Edition: Kabuto Version","@","","","1999/05/04","Imagineer","@","","[SWJ-MGA001]","","","","","","",""
