"Group","SHA1","ID","Folder","FileName","Title","Transliterated Name","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"Shin Onigashima: Kataribe no Koya: Dai-4-wa",,382abc65ae54e9073b86b776d8f73c5046a5770f,,,"BS Shin Onigashima: Kataribe no Koya: Dai-4-wa",,,"(BS) [h3]",,,,?,,,,,,,,,,,,
Animaniacs,,382dabaed7bb03880582546ea9501e33eee4cb6d,,,,,,(J),,,,?,,,,,,,,,,,,
"Frank Thomas' Big Hurt Baseball",,383013ac68a52420e0115cc6970ec1bc6e8c22b1,,,,,,"(U) [!]",,,,?,,,,,,,,,,,,
"Bulls Vs Blazers and the NBA Playoffs",,3831742dd5035555fb15a56d49260691d9845b90,,,,,,"(E) (V1.0) [!]",,,,?,,,,,,,,,,,,
"Battle Clash",,3835c27539a07c6954d3b73a4eb75a50f01dce11,,,,,,"(U) [h1C]",,,,?,,,,,,,,,,,,
"Sonic Blast Man",,3835dc40021f50a6a1e43fb4f34f060ceee2f8a5,,,"Sonic Blast Man",,,"Language en,ja",1992,"Disco - Taito",jp,,,,,,,,,3,,,,
"Spindizzy Worlds",,38379958ea42e37d2859f006a50e90ce3cc190d4,,,,,,(E),,,,?,,,,,,,,,,,,
"Bowser's Call by serplux",,3838a4254133c3de6cf7f8a1383d41a3f7579f55,,,,,,"(2012-05-27) (SMW1 Hack)",,,,?,,,,,,,,,,,,
D-Force,,383c26494bcdcac152ec31d806e7c4e72425748a,,,"Dimension Force",,,(J),,,,?,,,,,,,,,,,,
"Mizuki Shigeru no Youkai Hyakkiyakou",,383ca62f326100f0198eef378380637d56465292,,,,,,"(J) [h1C]",,,,?,,,,,,,,,,,,
"Smurfs 2, The",,384049ba1f423e0ff348fe01eb4782db2d10886f,,,,,,"(E) (M4) [b1][t1]",,,,?,,,,,,,,,,,,
"Donkey Kong Country 2: Diddy's Kong Quest",,38416b34ef0e184ad6425f2bd4656b6ce4f2fd57,,,,,,"(U) (M2) (V1.0) [T+Bra_BRGames]",,,,?,,,,,,,,,,,,
"Mario in The Woods of Illusion",,3841d82c858f3ad20cb9f7ab5bae979eec630701,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
ActRaiser,,3841e3db817139bec56a8fdb974a61a84228076c,,,,,,"(J) (VC)",,,,?,,,,,,,,,,,,
"Samurai Shodown",,3844a37927ae12d4077ee7188048b4cbb9958448,,,,,,"(U) [!]",,,,?,,,,,,,,,,,,
A2MT,,3848613b9f119b8b09e0b7801cb7ab43909150b8,,,,,,"(#107) - Sagan Leagues Above the Surface (V3) by Ometeotl (Plasma) (2011-10-20) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Excitebike: Bun Bun Mario Battle: Stadium 3",,3848a39c096095af3ceabb90b0b80b695f927e18,,,,,,"(1-11) (BS) [a1]",,,,?,,,,,,,,,,,,
"Secret of Mana",,38490db81b7f94b0eaed95c38343059a9ba601e4,,,,,,"(E) (V1.1) [T+Spa101.2_Magno]",,,,?,,,,,,,,,,,,
"Ultimate Fighter",,384b54d4eccb2ba8375c7c0058b8516ec6d487de,,,,,,"(U) [!]",,,,?,,,,,,,,,,,,
"The Song of Christmas and Festivities That Negate It by OGS93",,384d2a1e2267aa505652fb9875fb7b81d4155a4a,,,,,,"(2012-01-23) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Puzzle Abuse v1.3",,38511b38f4ba1ab0a96013e21b9e1115fd6aa2fa,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
Lemmings,,385152eba550e19a15f691f77f7880bf359ec209,,,,,,"(U) (V1.0)",,,,?,,,,,,,,,,,,
"Dark Law: Meaning of Death",,38529afcf3f2504231f81808de1156bec6bb68fc,,,,,,"(J) [b1]",,,,?,,,,,,,,,,,,
"Chomp Demo",,3856b8f5a68b638e7dbc1ac488be2d6691ab482e,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Dragon Ball Z: Super Saiya Densetsu",,38574f6fc3f8fcfb85f4a9ba6140cac2b537ee59,,,,,,"(J) (V1.1) [T+Bra18%_Darth Kyle]",,,,?,,,,,,,,,,,,
"Mario's Return Demo 1a",,3857d2997c550d556301c8d3f3762cb75f3112e5,,,,,,"(SMW1 Hack) [a1]",,,,?,,,,,,,,,,,,
"JDCGames Collab",,38591643116506cf295ef3ebb4d89e7fe6305a62,,,,,,"(#124) - Haunted Hollow (Complete) by Mr Esc (2012-02-23) (SMW1 Hack) [b1]",,,,?,,,,,,,,,,,,
"Brutal Mario by Carol Demo 7",,385af40120ced61ff97866ad653437a0baa5f435,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Side Pocket",,385d7fa00df250768c732afc8994aac24137f7c3,,,,,,"(U) [h1C]",,,,?,,,,,,,,,,,,
"Final Fantasy III",,385e11292bd24aa9841add6cb80645b08d762aeb,,,"Final Fantasy VI",,,"(J) (VC) [f1] (Sound Restored)",,,,?,,,,,,,,,,,,
"Mahjong Gokuu Tenjiku",,3864d167a3522155925663ebe2563f39148d1217,,,,,,"(J) [h1C]",,,,?,,,,,,,,,,,,
"Goof Troop",,38665b6ea4538f8f0d463b8c982c00251f1c04c8,,,,,,"(U) [t1]",,,,?,,,,,,,,,,,,
"Super Godzilla",,38677175d34ea2c8b2779e53175a97b24b0790cd,,,,,,"(J) (V1.0) [hI]",,,,?,,,,,,,,,,,,
"SMWC Secret Santa 2011: Desert Woes",,3867ddf7f541d71a2a09c9fd2165f6b26917b21c,,,,,,"(For Atma) by Riolu180 (2011-12-23) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Censor: Sid Player Demo",,386ceddb34cd2f638c98fee6bce3f7b4180bee54,,,,,,(PD),,,,?,,,,,,,,,,,,
"Mario: Collapsing Worlds",,386e0e43d44d8191be3aeba623cfaf38ddee1d0e,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Final Fantasy V",,3871fb99854a4fd7408b7bb38657c61e2649f4b1,,,"Final Fantasy V",,,,1992,Square,jp,b,"b 3",,,,,,,,,,,
Lulla!!!,,387234ad931e61b1262e4ecdf2f1fa8144027fe9,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
Frogger,,387477a14a2e68c3af02b55518d77567d2e5d8b0,,,,,,"(U) [h1C]",,,,?,,,,,,,,,,,,
"Legend of Zelda, The: A Link to the Past",,387491e29bbfa9f2995da22f0cbf7b0eee57f388,,,"BS Zelda no Densetsu: Kamigami no Triforce",,,"(BS) [T+Eng20090629_BSZHP][f1] (Timer+Limit)",,,,?,,,,,,,,,,,,
"Pro Mahjong Tsuwamono: Renka Han",,3880a6237b6d9fb34d22ed51720a518e714a1c4d,,,,,,(J),,,,?,,,,,,,,,,,,
"Ys V: Ushinawareta Suna no Miyako Kefin",,3880b2e621c6bdd99b447af1431c502e4efc055d,,,,,,"(J) [T+Eng1.00(28.11.2013)_AGTP]",,,,?,,,,,,,,,,,,
"Lost In Reality: Into The Jungle by Saske",,38821910465530c65349dfe7de46e33399967eb3,,,,,,"(2012-09-07) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Romancing SaGa",,388239b3fde5873e94e3f6afc7fb16724b79f5a8,,,,,,"(J) (V1.1) [T-Eng20141024build09_ddstranslation]",,,,?,,,,,,,,,,,,
"Super Mario Planet",,3884a4f3c38303d002ffc73a6b0d0060b055b4ea,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Mario's Island Quest! Demo",,38855d461da2f21f794d516797ab9692acf97190,,,,,,"(SMW1 Hack) [a1]",,,,?,,,,,,,,,,,,
Again,,3887b1d28dd6cce7fb380b6ec1a4bae6b12ce4ed,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Final Fantasy II",,388b5a07a8b76adee416cb601283618300a1c302,,,"Final Fantasy IV",,,"(J) (V1.1) [T+Eng3.21_J2e+Deathlike2 Bugfix1.0]",,,,?,,,,,,,,,,,,
"Tiny Toon Adventures: Buster Busts Loose!",,388c11e761fe4cae2ba8cdcc1c518159b2a2db8c,,,"Tiny Toon Adventures",,,"(J) (V1.0) [!]",,,,?,,,,,,,,,,,,
"Capcom's MVP Football",,3890539557e892393fcc42bbb51d0cc735d388be,,,,,,"(U) [b2]",,,,?,,,,,,,,,,,,
"Zelda no Densetsu: Inishie no Sekiban: Dai-4-wa",,38929d93c7c92b495ec27ee7a5d02194016e79ec,,,"BS Zelda no Densetsu: Inishie no Sekiban: Dai-4-wa",,,"(BS) [T+Eng20071225_BSZHP]",,,,?,,,,,,,,,,,,
"SMW Central Production 2 Base ROM 07-09-11",,3892cad38b32ca6873e42cf627c53a5c6653f3a4,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Keys of Nightmares Demo",,389303d987f86d62594e89608e802238f61d36f9,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Tekichuu Keiba Juku",,38992d8dc628226180695295f035d9d011a64612,,,,,,"(J) [o1]",,,,?,,,,,,,,,,,,
"Super Turrican 2",,3899bf8f71c9bdb3e60cc894b61ab973bf4e3b17,,,"Super Turrican 2",,,,1995,"Ocean - Factor 5 - Rainbow Arts",us,,,,,,,,,1,,,,
"Super Mario Kart Universe",,389c5732bf5da553ae747906a5a3e5400e278403,,,,,,(Hack),,,,?,,,,,,,,,,,,
"Making Map",,389f14912a6662a4f659790d8dd85711c91ae8ed,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Populous II: Trials of the Olympian Gods",,38a0fd0aee434b504551d4f9d2dbefd7014c7263,,,,,,(G),,,,?,,,,,,,,,,,,
"Kaizo Mario World",,38a2425abe0839cdea88d42cc2e2bff583559e9f,,,,,,"(SMW1 Hack) [a1]",,,,?,,,,,,,,,,,,
"ExPower-Up: Stackable Power-Ups",,38a6def8c35a9c0910731f785a873b7785f315d2,,,,,,"(V2) by Bio (2006-05-19) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"SMWCP2: World 4A",,38a7e79064684b372821a6901936e6640f51afef,,,,,,"(#019) - Tropical Turnout (V3) by 1UPdudes (2011-08-28) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Higashio Osamu Kanshuu Super Pro Yakyuu Stadium",,38ab30962381e004618ff0ebfb563aa585c0282f,,,,,,(J),,,,?,,,,,,,,,,,,
"Super Mario World VIP & Wall & ALASKA MIX 5 ne 1.03",,38ad3716fe3d9f7c4b8fa41216442aa7d816ec53,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Super Bomberman 3",,38ae3f51bd2db3a454ba6d1eb0c6a73a2a60cef6,,,,,,"(J) [f1]",,,,?,,,,,,,,,,,,
"Elevator Action by A&S from NES",,38b01e1649db90cabb380f75088d5853e709ec3f,,,,,,"(for Super UFO Pro 8) (Hack)",,,,?,,,,,,,,,,,,
"Lethal Enforcers",,38b242ae4c9aca74560f1dd957fcba9b7a861178,,,,,,"(U) [h1C]",,,,?,,,,,,,,,,,,
"Tecmo Super Bowl 1987 Icons",,38b366b7a2f8966375b35064459c01c73f3cf8d5,,,,,,"(TSB Hack)",,,,?,,,,,,,,,,,,
"SMK Universe 6 by tunest",,38b3ff8a2c38063dacab37f6bc244ee1a35397f2,,,,,,"(2011-03-12) (SMW1 Hack) [b1]",,,,?,,,,,,,,,,,,
"Joe & Mac",,38b4a2e6ba88cc67d96d72af35a6206918b7208e,,,,,,"(U) [t1]",,,,?,,,,,,,,,,,,
"Wicked 18 Golf",,38b688d1431cde5c01c11a60d7520372a9a346cb,,,"Devil's Course",,,"(J) [b1]",,,,?,,,,,,,,,,,,
"F1 ROC: Race of Champions",,38b6de61536acb9224006c6e53bc7b42c36f9b0b,,,"Exhaust Heat",,,"(J) [h2C]",,,,?,,,,,,,,,,,,
"Harukanaru Augusta",,38b715349864bc9d229e74c35a15dc45ad40c739,,,,,,"(J) (V1.0) [h1C]",,,,?,,,,,,,,,,,,
"Kaizou Chounin Shubibinman Zero",,38ba22f7146483bdcc4fd6f46513c8e8ce9eaf23,,,,,,"(BS) [a1]",,,,?,,,,,,,,,,,,
"Chrono Trigger: Retranslation v1.00",,38bc21f9a6c3ec25f7b9e5e76d38f1a0f932106c,,,,,,(Hack),,,,?,,,,,,,,,,,,
"Ganbare Goemon 3: Shishi Juurokubei no Karakuri Manjigatame",,38c0d2df06a1e28dab12d20de2989476865f57f8,,,,,,"(J) (V1.0) [t2]",,,,?,,,,,,,,,,,,
A2MT,,38c0db8c2517f9a40d78d44c2afd3a6f58e6b6c2,,,,,,"(#115) - Dancing with Shells (V1) by Jesuiscontent (2011-11-12) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Mickey to Donald: Magical Adventure 3",,38c8a6805f4ab271c21da1c35d731eee13bc74af,,,,,,"(J) [f1+2C]",,,,?,,,,,,,,,,,,
Gods,,38c959841c0ec0e191a122d0d856f2065c51f36e,,,,,,"(U) [b1+C]",,,,?,,,,,,,,,,,,
"Super Shadow of the Beast",,38c9e4dd8dae593a4d3e02e4049ed3ad2483de84,,,,,,"(U) (Beta) [b2]",,,,?,,,,,,,,,,,,
"Crayon Shin-chan 2: Daimaou no Gyakushuu",,38cbec263a8bd0e70f71031a620a903254cc58e9,,,,,,"(J) [h1C]",,,,?,,,,,,,,,,,,
"1 Player Only by Ringodoggie",,38d028d587b7ae29f2b317d3089a2c5bfe77dc62,,,,,,"(2005-07-05) (SMW1 Hack) [b1]",,,,?,,,,,,,,,,,,
"Uchuu no Kishi: Tekkaman Blade",,38d22bf9380a537b964f484e6fd34b88065e6073,,,,,,"(Beta) [hI]",,,,?,,,,,,,,,,,,
"BS-X BIOS",,38d22fb2fa8d6a501e075f7de8334f3f9ae88f80,,,,,,"(J) [T+Eng1.1_FULL_LuigiBlood(07.02.2013)]",,,,?,,,,,,,,,,,,
"Yoshiharu Country's Adventure Final",,38d29b382310f7fd438f014251b8ee051103817a,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Power Piggs of the Dark Age",,38d33690e5a9e6968f652341d185ab34cb956f74,,,,,,"(Pre-Release) [h2]",,,,?,,,,,,,,,,,,
"Road Runner's Death Valley Rally",,38d36aa8d2d23c82bb93be0fbcfe1086caccb7b3,,,"Road Runner",,,"(Beta) [t1]",,,,?,,,,,,,,,,,,
"Illusion of Gaia",,38de0c84dd2bc3bdfc0a3d7ab0220c79b70887c3,,,,,,"(U) [!]",,,,?,,,,,,,,,,,,
"F-1 Grand Prix",,38e4b5f0bd063219fbeec942476b523f60952010,,,,,,"(J) [b1]",,,,?,,,,,,,,,,,,
"Lemmy's Fantasy Fortress",,38e58bae45f122784344d43be5e147607e207a14,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Super R-Type",,38ec8d3a163bcb8456525a373533435b63d17728,,,,,,"(E) [t1]",,,,?,,,,,,,,,,,,
"Prince of Persia",,38f2156e80bf20da38a60e9b775cde945bf3ce4d,,,,,,"(U) [T+Bra]",,,,?,,,,,,,,,,,,
"Legend of Zelda, The: A Link to the Past Iced Hyrule",,38f287b0b3e6818150b91e14f6abd1a283af8727,,,,,,(Hack),,,,?,,,,,,,,,,,,
"Dark Kingdom",,38f4262dd38e28a09e4b2c3be0db2cde328f73b1,,,,,,(J),,,,?,,,,,,,,,,,,
"King of the Monsters",,38fa840c1129293232e2857fd82cab09956fc03c,,,,,,"(J) [!]",,,,?,,,,,,,,,,,,
"Super Mario World",,38fb9eb7e19d8fe9d71a31f4a722e8ecd654f463,,,"Super Mario World",,,,1991,Nintendo,us,,,,,,,,,32,,,,
"Taikou Rishinden",,39031ed2a54c418ec2dcaf4bf329531ab44c3afc,,,,,,"(J) (VC)",,,,?,,,,,,,,,,,,
"Super Mario All-Stars",,390a869727ab6d8da31f2398ba66387acf554bd2,,,"Super Mario Collection",,,"(J) (V1.0) [b2]",,,,?,,,,,,,,,,,,
"Unknown Super Mario World",,390ac7a1429e3f1480a46098d5f4d36ec710fece,,,,,,"(194) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Parlor! Parlor!: Dai-2-shuu",,3911fd4beb1261a096eb094f4c144d05b8220005,,,,,,(BS),,,,?,,,,,,,,,,,,
"Paper Rad-Mario Movie",,39136d4a3744aa2c631ef4688c8a72cc962b07d5,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Super UFO Pro BIOS",,391668e0e611c63b91d9efd70fe05fbea0333657,,,"Super UFO Pro-8 V8.8c BIOS",,,,,,,?,,,,,,,,,,,,
"Final Fight 2",,391a8a258ad850da0b5b9aed528e105a48a09551,,,"Final Fight 2",,,"Language en,ja",1993,Capcom,jp,,,,,,,,,2,,,,
"Kabuki Rocks",,391d2144290f287fb5fbc872c14a6102d98fc7f5,,,,,,(J),,,,?,,,,,,,,,,,,
"Earth Bound: The War Against Giygas!: Battler v0.5",,39210585ad265b1ba175ecd20a2ee3f70ef62563,,,EarthBound,,,,1995,Nintendo,us,,,,,,,,,5,,,,
"Tactics Ogre: Let us Cling Together",,3921e6b81cfb19423d12d4b0546a53ec605a4f25,,,"Tactics Ogre: Let Us Cling Together",,,"(J) (V1.2) [h1C]",,,,?,,,,,,,,,,,,
"NHL '94",,3927abd417cc34c6bf06c2eb09b2ea6024d64a31,,,"NHL '94 Olympic Hockey 2006",,,"(NHL '94 Hack)",,,,?,,,,,,,,,,,,
"Hakunetsu Pro Yakyuu '93: Ganba League",,392b250b6bf51a4cea5bfec674b31cc2a5e1d3bb,,,,,,"(J) [!]",,,,?,,,,,,,,,,,,
"Mecha-Bowser's Revenge",,392fe52e2face9020090826c1a36076082662ba1,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Aventure Land",,392ff9105487b9ce7712c4aa9ccb5eb07ddd2d43,,,,,,"(SMW1 Hack) [a1]",,,,?,,,,,,,,,,,,
"NHL '94",,3930fa24b32a28c5e4010fe82095eea1122fe603,,,SNWHA-2011.v.1.1,,,"(NHL '94 Hack)",,,,?,,,,,,,,,,,,
"MarioX World 2nd by Anikiti",,393a58d47e5f3dcd633a25ead29dcab92c98c9e0,,,"Super Mario World",,,,1991,Nintendo,us,,,,,,,,,230,,,,
"Final Fantasy III Overkill: 32000 Max",,393adffaa870ff550f856549d91eed06560d8a64,,,,,,"(FF3 1.1 Hack)",,,,?,,,,,,,,,,,,
"Tenchi Muyou! Game Hen",,393c7d3dbd828d6a929b26069df569176c18cffe,,,,,,"(J) [T-Eng.98_LNFT][b2]",,,,?,,,,,,,,,,,,
"Wesley Girl 26",,393f6973537c892d721922cb7ac1d569368b081e,,,,,,"(PD) [h1C]",,,,?,,,,,,,,,,,,
"Super Mario World: With the Wind by Heem Heem Ee",,3940562b19b8ffc0f945bfe02ac1c3f4b241db37,,,,,,"(sun6930) (2010-11-10) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Choujikuu Yousai Macross: Scrambled Valkyrie",,39417236c2fbab3b4bd1ebb9b7631e9f3dfb0d77,,,,,,"(J) [h2C]",,,,?,,,,,,,,,,,,
"Pink Panther in Pink Goes to Hollywood",,39436d24074f9ccc9874c25489aa93e36efc1de4,,,,,,(J),,,,?,,,,,,,,,,,,
"Unknown Super Mario World",,394532a7e3f31b3550a212304c78ae86016f2422,,,,,,"(261) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Unknown Super Mario World",,3947a44059aee45b0d1f5a596efe428d4e284738,,,,,,"(237) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Sim City 2000",,3947efbfbdc64788b23528624370c9e33abf7712,,,,,,"(U) [!]",,,,?,,,,,,,,,,,,
"Super Batter Up",,394e2e8b608b0cfdb9df6925773f784b8ac6a377,,,"Super Famista",,,"(J) [!]",,,,?,,,,,,,,,,,,
"International Superstar Soccer",,395038a3b12590edd5c34194563c155b5b5a42ef,,,"Classic World Cup by Gabriel Firmino",,,"(International Superstar Soccer Hack)",,,,?,,,,,,,,,,,,
"Final Fantasy III to VI",,395052d07ed9f90ac72564bb5517d95cdc5b79c6,,,,,,(Hack),,,,?,,,,,,,,,,,,
Nosecond,,3953d5adcccede6a555ea85480ffaa38104111de,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Earth Bound Run Button",,3954515fe35390859702748d8e005928eb96fd87,,,,,,(Hack),,,,?,,,,,,,,,,,,
"Jimmy Houston's Bass Tournament U.S.A.",,3958be553f67451de192bad39e47e51933658e0a,,,,,,"(U) [h1C]",,,,?,,,,,,,,,,,,
"Sterling Sharpe: End 2 End",,395994c23fe9543a516a5fb913fb045702c6247e,,,,,,"(U) [h1C]",,,,?,,,,,,,,,,,,
"Flood Land v1.0 Demo",,395af8c2cf9f51e23dd9da68163f3cc0382fec84,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Urban Strike",,395c1011c3f344888201ba0e3af11a41aa0cb106,,,,,,"(U) [h3C]",,,,?,,,,,,,,,,,,
"Bishoujo Janshi Suchie-Pai",,39625b53c9fa9d3f6ac0ee317e6179105a919a90,,,,,,"(J) (V1.0)",,,,?,,,,,,,,,,,,
"Numbers Pirate BBS Ad",,396364e70ffc09e8060d17bebac2393a3bf2433d,,,,,,(PD),,,,?,,,,,,,,,,,,
"Mickey no Tokyo Disneyland Daibouken",,3964e1bed60acdae7a08ea35a2d555f4d7ff7c33,,,,,,"(J) [t1]",,,,?,,,,,,,,,,,,
"Super Pinball II: The Amazing Odyssey",,3965f57cb8e6b2efe2bb09e29c69b341a368fb18,,,"Super Pinball II: The Amazing Odyssey",,,"Language en",1995,"KAZe - Meldac",jp,,,,,,,,,1,,,,
"Mega Man's Soccer",,3966bdf822cf451078f9d4e211040f9670ed5bb0,,,"Rockman's Soccer",,,"(J) [h1]",,,,?,,,,,,,,,,,,
"ChocoNilla Hack, A",,3967a7291e65d40146d1f410c3406fb6a83c7f64,,,,,,"(Demo 2) by Masterlink (SMW1 Hack)",,,,?,,,,,,,,,,,,
"JDCGames Collab 2: World 3",,3967f3643d1a263853840790e2a71dd4a30b443c,,,,,,"(#018) - Calignous Cliffs (Final) by Austin (Koopster) (2012-11-14) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Super Mario World The Lost Kingdom",,396abe0807b138720d8e9b913b602548934849e3,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Popful Mail",,396cd3a293ee0d6ea1ab8ca00bd3fb8ab038d2fd,,,,,,"(J) [h3C]",,,,?,,,,,,,,,,,,
"Beauty and the Beast",,396fcab2dc8656b8d75df1643fc83868d76ce6c4,,,,,,"(J) [!]",,,,?,,,,,,,,,,,,
"SMWC Vanilla LDC 4",,397171cb96d2fa79338b02331e2133538b78334e,,,,,,"(#81-R19) - It's Raining by Lester_Vine (2011-03-06) (SMW1 Hack)",,,,?,,,,,,,,,,,,
Metroid,,3973faf54e54da0db28e78ccd6d4cc40775f85f5,,,,,,"(Samus Suit) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Lion's Porno Party 1",,397b9cef6675068d7317996993e905a708c919de,,,,,,(PD),,,,?,,,,,,,,,,,,
"Big Sky Trooper",,397c9a235704f9c746596b1a0e8878a7c176c3a0,,,,,,"(Beta) [h1C]",,,,?,,,,,,,,,,,,
"Secret of the Stars",,397f139da747cf14686ad35543c92324b904b99f,,,,,,"(U) [h1C]",,,,?,,,,,,,,,,,,
"Legend of Zelda, The: A Link to the Past: Time & Day Night System v2.0",,39871aff694883f0b8bec99ac642da7aaf8a570d,,,,,,(Hack),,,,?,,,,,,,,,,,,
"Street Fighter II: Champ. Edition: More Hack",,398c589410e692bc1fe53ae4c70887c0c7391563,,,,,,(Hack),,,,?,,,,,,,,,,,,
"Super Mario World Winter",,3993e8945db526f99e6fa2bd797d0d85758f1230,,,"Super Mario World",,,,1991,Nintendo,us,,,,,,,,,270,,,,
"DEMO Super Mario World: The Mushroom Kingdom is in Danger!",,3995965172433a7c587923607676be66e60b036b,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Incredible Crash Dummies, The",,3999522c0dcd19f35d969a72c0670c0ce1d3b00a,,,,,,"(Beta) [b1]",,,,?,,,,,,,,,,,,
"Shounen Ninja Sasuke",,399b2d4b63945151ddce87629807902e3dd864df,,,,,,(J)_,,,,?,,,,,,,,,,,,
"Final Fantasy VI: T-Edition v1.8.1 by Tsusshi",,399bf96eb0426180af7a36eba7a2f671070ace50,,,,,,"(2014-12-22) (Hack)",,,,?,,,,,,,,,,,,
"Gamars Super Disk FC-301 Copier BIOS",,39a1cf0e150d179bd726bc13159cc15860c1dfa1,,,"Gamars Super Disk FC-301 Copier BIOS V7.16",,,[!],,,,?,,,,,,,,,,,,
"NFL Quarterback Club",,39a57e0005e656e8e8d3f9fd63c4cffc39617a8b,,,,,,"(J) [!]",,,,?,,,,,,,,,,,,
"Inazuma Serve da!! Super Beach Volley",,39a662a1f5c8bebdbeb4a60da4e292ddd687c16a,,,,,,"(J) [T+Bra_Mr. Magoo]",,,,?,,,,,,,,,,,,
"Luigi's Adventure 3: Overseas Edition by Anikiti v1.1",,39a6f2d628623a40166b98405ae1dae35d6eb777,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Ellen Chan Photo Session 1",,39a7ec0c3a474ea5affc87871938ab352f4aebef,,,,,,(PD),,,,?,,,,,,,,,,,,
"Derby Stallion 96",,39a872f2720369ce60e0c34a4f025d0dbc02cb5c,,,,,,"(J) [b1]",,,,?,,,,,,,,,,,,
"3 Jigen Kakutou Ballz: Fixed Controls",,39ab72cfcb4b14129574069cce200de63f26cc8b,,,,,,(Hack),,,,?,,,,,,,,,,,,
"Final Fantasy II",,39ac428e3efc6a420857e5d68ad74ff66fdd357c,,,"Final Fantasy IV",,,,1991,Square,jp,b,"b 2",,,,,,,,,,,
"Kanaderu Convert 5",,39b41cac1bd60f276cafb719939917129260a82d,,,,,,(BS),,,,?,,,,,,,,,,,,
"Super Bomberman 2",,39b55dc1aee8fb8ffbf80514aad21d418236add4,,,,,,"(E) [f1]",,,,?,,,,,,,,,,,,
"Super Metroid Final Crimson",,39b9f063ad721866b77010885f76a95622cb1a25,,,,,,(Hack),,,,?,,,,,,,,,,,,
"First Samurai",,39ba1ccda96a11809dc212a936060997e66c8fc7,,,,,,"(U) [!]+_",,,,?,,,,,,,,,,,,
"Ninja Gaiden Trilogy",,39ba5f87d788f010c485ffef8d28ab950a70d1cc,,,,,,"(U) [!]",,,,?,,,,,,,,,,,,
"Wesley Girl 12",,39bc73caf8d530cb634a44d00f66609594ef32e1,,,,,,"(PD) [h1C]",,,,?,,,,,,,,,,,,
"Aero the Acro-Bat",,39bce2437f714a10dc84f00058befa4e92198895,,,,,,"(E) (VC)",,,,?,,,,,,,,,,,,
"Sand Tileset by SacredSilverYoshi",,39c29a27b1cb90ef5b3dcdce361d4683576636a8,,,,,,"(2012-06-28) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Bowser's Revenge by Jeff R. V0.20",,39c681cd208b5dcbc64c81188d3ada501af6a308,,,"Super Mario World",,,,1991,Nintendo,us,,,,,,,,,135,,,,
"Mario's Journey Through Time and Space",,39cedac5220a7aca52dd6531872a83aff778b7b5,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
Pac-Attack,,39d1f3094ce2ce8dd89749c822cf4d6d4e65d6de,,,,,,"(U) [f1]",,,,?,,,,,,,,,,,,
"Ultra Baseball Jitsumeiban 2",,39d716b70698fd4790a0ad97983a83e28c16adec,,,"Ultra Baseball Jitsumeiban 2",,,,1994,"Culture Brain",jp,,,,,,,,,,,,,
