"Group","SHA1","ID","Folder","FileName","Title","Transliterated Name","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"Tex Episodes 1-12",,35337395e0054314603dda9b811c760b5e73735f,,,ARCADE,,,,,,,?,,,,,,,,,,,,
"Power Struggle",,35361665537e7b5783ee6b15d7da242b50bcb3de,,,POWERSTG,,,,,,,?,,,,,,,,,,,,
"Romantic Encounters at The Dome",,35372739988071baaca5cc946abf6af35a68c8f8,,,VGAREAD,,,,,,,?,,,,,,,,,,,,
"Pacific Islands",,3539cfe6f9ff1ae7dd96b0b7b954929238a3135f,,,PACIFIC,,,,,,,?,,,,,,,,,,,,
"Legend of Kirin",,353d618b52a1a2f0afaeb852568fe5b844dab498,,,Flidemo,,,,,,,?,,,,,,,,,,,,
"Totsugeki! Mix",,35444e5ba9a2aff1c3c9e4c4d2d3269f3d2fcd4d,,,ENEMY1,,,,,,,?,,,,,,,,,,,,
"James Bond: The Stealth Affair",,354646e1ea10c1dd0c878d9f576d29e6fa235e89,,,bond,,,,,,,?,,,,,,,,,,,,
"Jet Set Willy II: The Final Frontier",,354881dce59bd2dff5cfa50884ae708177644049,,,FF,,,,,,,?,,,,,,,,,,,,
"Dolphin Powerboating Simulator III",,35488dd9eccf0f1307b0e78197effcf3c2dfb200,,,DMV6PK88,,,,,,,?,,,,,,,,,,,,
"King' s Valley",,354b3dca6e40cddcf8332dca2e5b0b2002e73bd5,,,B2,,,,,,,?,,,,,,,,,,,,
"Supremo 99",,354f26fff29c6d0c31e64cef8447aa09381761e8,,,MAIN,,,,,,,?,,,,,,,,,,,,
"Luigi in Circusland",,3554c14889a688db4205c0214bf72142dd34bfcd,,,L2,,,,,,,?,,,,,,,,,,,,
"Dawn Patrol",,3555de2fae95ecb50add06cdefe3dad4206da29b,,,BFFNLFLT,,,,,,,?,,,,,,,,,,,,
"Incunabula: The Unspoken Secrets",,355bdf687c8a8da4e4e080dd4d8f49d9d3275757,,,PATHSET,,,,,,,?,,,,,,,,,,,,
"Knights of Xentar",,355ef4a0665b541dfece7a4b669c8ff0865bdc0b,,,INSTALL,,,,,,,?,,,,,,,,,,,,
"V.G. Fighter",,356233b00967a7a73cbcc1fe8bb5175eefb6fe1d,,,setup,,,,,,,?,,,,,,,,,,,,
"Microsoft Paris- Scenery Enhancement for Microsoft Flight Simulator",,3562c4b3be206b1a8d52ddc0d887cff659a4b7ab,,,disable,,,,,,,?,,,,,,,,,,,,
"Steel Panthers II: Modern Battles",,356335fd1445f32bb2baab78f845cd578a0e5db5,,,STEEL2,,,,,,,?,,,,,,,,,,,,
"Battle Isle: Scenario Disk Volume One",,35635537c8f8e16d86de010a4d95773f34127d43,,,20,,,,,,,?,,,,,,,,,,,,
"Lunar Module",,3565be3c679bf5441a054c4d7d12a70eafcbc16a,,,LM,,,,,,,?,,,,,,,,,,,,
"Celtic Tales: Balor of the Evil Eye",,356615552aa8936ae76c434fe75c1ae4330319fc,,,SBDRV,,,,,,,?,,,,,,,,,,,,
"F-14 Fleet Defender + Fleet Defender: Scenario",,3568730cfa9177f6d341c8693bcfe6ebdf5507a4,,,PLAYFLC,,,,,,,?,,,,,,,,,,,,
"F-14 Fleet Defender + Fleet Defender: Scenario",,3568730cfa9177f6d341c8693bcfe6ebdf5507a4,,,PLAYFLC,,,,,,,?,,,,,,,,,,,,
"Dick Tracy: The Crime-Solving Adventure",,356a4a7676365245d0f3e28e23e38369879afc6d,,,SETUP,,,,,,,?,,,,,,,,,,,,
"World Rally Fever: Born on the Road",,35719d588e905c5963a87a05ffb42b9e931425dd,,,SPLIT,,,,,,,?,,,,,,,,,,,,
"Block-Man 2",,3581bcedd40b520e85564e45e17d014e3d36d44f,,,BMAN2,,,,,,,?,,,,,,,,,,,,
Spread,,3587d4dd2c8665be91a6b037635026abe9190518,,,SPREAD,,,,,,,?,,,,,,,,,,,,
"Arcade Bonanza",,3588e6ff7ad07a14444d2f7d99a834c03c292523,,,TANK,,,,,,,?,,,,,,,,,,,,
HYPERSPACE!,,3589e4c32423c50dea021b3b8a5b082c061d2f09,,,LIST,,,,,,,?,,,,,,,,,,,,
"Enemies from Space",,358b0a356f39316c09fb12450dedfff7340dc92a,,,EFSINTRO,,,,,,,?,,,,,,,,,,,,
Gunship,,358f2a3d0831a07fe5951cb207b3e5f228c30c21,,,G,,,,,,,?,,,,,,,,,,,,
"Animated Clock",,3591946197dd7b981d4566eb1f8e3e626bd27cf0,,,GRASPRT,,,,,,,?,,,,,,,,,,,,
"Operation Cleaner",,35923142a8f8e93eb1d6895aaa0571b9f918d6d7,,,BUILDER,,,,,,,?,,,,,,,,,,,,
"Tetris Pro",,3594fdaf1a26aa38a67283aaacd3aa8717518aa2,,,INTRO0,,,,,,,?,,,,,,,,,,,,
"PC Tute",,3595c23e2fb8ba9ab9ea0ac9aaec809878cc8ab7,,,CSONIDO,,,,,,,?,,,,,,,,,,,,
"Undersea Adventure",,3598699bb24d296fdb8564e4296c38a7092d64ab,,,SETUP,,,,,,,?,,,,,,,,,,,,
"Ms. Pac-Man",,35987b0b3b18e094e857121e39e8b62a8e7d8afb,,,MSPACMAN,,,,,,,?,,,,,,,,,,,,
"Dawn Patrol: Head to Head",,3598e9db30fff42350b8bdee70ea67534dc0758e,,,BFIMMEL0,,,,,,,?,,,,,,,,,,,,
"Star Reach",,359a60f0fd65d0eccff6c935a188e1314322a55d,,,SPACE,,,,,,,?,,,,,,,,,,,,
"Space Federation",,359a60f0fd65d0eccff6c935a188e1314322a55d,,,SPACE,,,,,,,?,,,,,,,,,,,,
FLIP-N-DROP,,359bedaccb0662d8fdafacf881c688e302212d9f,,,FLIP,,,,,,,?,,,,,,,,,,,,
"Water Margin: Heroes of Liangshan",,359c31e897a9914d38e17a0d35fcd7731fecf29f,,,WATER,,,,,,,?,,,,,,,,,,,,
Oscar,,35a404e3dcdf37505e19e011bcee2390e628dc7a,,,D1,,,,,,,?,,,,,,,,,,,,
"Azrael's Tear",,35a7e7f11df6559105e831ce01e2df16799f3f0b,,,HYBRID,,,,,,,?,,,,,,,,,,,,
"Yendorian Tales Book I",,35a8eb3e323b3a9a5cf06ccceb9a7cd6dac61930,,,PROG9,,,,,,,?,,,,,,,,,,,,
"Microsoft Space Simulator",,35a9f0aed17d3d68ffb46f0420b83207c0a10605,,,MAKEBOOT,,,,,,,?,,,,,,,,,,,,
"Cross Country USA",,35ab62fa0e22daf421b15941bd8b61460fd493b2,,,INSTDOS,,,,,,,?,,,,,,,,,,,,
MH28,,35b02931b56f41dee6812c6fbbcd52c70166204e,,,FNDSOUND,,,,,,,?,,,,,,,,,,,,
"4 Soccer Simulators",,35b3cf421f0a756cce4ecf0471f071a8d6a45a7b,,,SKILL,,,,,,,?,,,,,,,,,,,,
"PC Calcio 3.0: Scudetto 94-95",,35b601db04582e170b9b67e56cc9c3e98ec70f9f,,,PC_CALCIO,,,,,,,?,,,,,,,,,,,,
"NOW: A Computer Chess Program",,35b7557dd79760a9f4cf0ba50faacfee96e73797,,,NOW,,,,,,,?,,,,,,,,,,,,
Cruncher,,35b87b8e9b36d82b42a59c0105ff26bbb641d973,,,,,,,,,,?,,,,,,,,,,,,
FoX,,35c0820bc303da9a0113249aaf5297a5ac36072c,,,SNDSETUP,,,,,,,?,,,,,,,,,,,,
"Super Solvers- Midnight Rescue! v1.01",,35c3e157250a3a29f8d28c3f391b88695474e599,,,Ssr,,,,,,,?,,,,,,,,,,,,
"Norton Desktop v1.0",,35cd4d2a147706e886cac32476f3b788ac185b94,,,UNFORMAT,,,,,,,?,,,,,,,,,,,,
"Norton Desktop v1.0",,35cd4d2a147706e886cac32476f3b788ac185b94,,,UNFORMAT,,,,,,,?,,,,,,,,,,,,
"Lords of Doom: Part One: The Black God",,35cee60426d1440cb7e5f0c8534680c0a10ce77f,,,LOD,,,,,,,?,,,,,,,,,,,,
"Wumpus II",,35d14ecd8068f90f11f17368f7f70592da1a6e07,,,WUMPUS,,,,,,,?,,,,,,,,,,,,
"Navy Strike",,35d697f5d2b872b9f4b4ea99227b6ce2953fe38b,,,BFRECTG3,,,,,,,?,,,,,,,,,,,,
"Dragonriders of Pern",,35d77029933a5fb4b201159ae43e560709b9fc32,,,TITLMS,,,,,,,?,,,,,,,,,,,,
Baldies,,35dc6dd5272cb6245a4a94f739ceb72bdb660bc3,,,BALDIES,,,,,,,?,,,,,,,,,,,,
"M.A.T.H. Circus",,35e72ecde2f5ff96d1f1b21f6d095bb6dadbbd69,,,CASH,,,,,,,?,,,,,,,,,,,,
Beetris,,35ea0c69f623ea90bd32b8689e426294ab97818d,,,BEETRIS3,,,,,,,?,,,,,,,,,,,,
Starlord,,35eac97547b1285e58945264dd894181938678ad,,,winseq,,,,,,,?,,,,,,,,,,,,
Carvin,,35ebbf2a9051d946ee553b8cc830093c43106e6b,,,DEMO,,,,,,,?,,,,,,,,,,,,
"Kuwait Assault",,35ee42ff32ca35e73679a2c70aecef3c10c1e901,,,SIMCGA,,,,,,,?,,,,,,,,,,,,
"Cross Country USA",,35f086645f4404b5e877222029fbc38ee4d92e19,,,INSTWIN,,,,,,,?,,,,,,,,,,,,
"Ultimate Football '95",,35f27927189f4f0834c3504a552e66f051ffac14,,,BOOTDISK,,,,,,,?,,,,,,,,,,,,
"2001: The Spirit of Justice",,35f669c99c7622f1a0a163bd5e499f63a13b4564,,,MISSION0,,,,,,,?,,,,,,,,,,,,
"ScubaVenture: The Search For Pirate's Treasure",,35f7e9a0911c0b2dad38d7ae6b12e7b95f38be9b,,,DOCSHELL,,,,,,,?,,,,,,,,,,,,
"Machines, The",,35fb6bbee732c78cee51c683724952bc9f4bd428,,,ENAPLYBR,,,,,,,?,,,,,,,,,,,,
"Universal Warrior",,35fb6bbee732c78cee51c683724952bc9f4bd428,,,ENAPLYBR,,,,,,,?,,,,,,,,,,,,
"Grand Prix Unlimited",,35fc1b2d57d686ae529407b584804c0e8ec03514,,,setup,,,,,,,?,,,,,,,,,,,,
"Kouryaku Banana",,35fd290399f485a41ee398db0e61f0578d3621b9,,,PLAY,,,,,,,?,,,,,,,,,,,,
"Kouryaku Banana",,35fd290399f485a41ee398db0e61f0578d3621b9,,,PLAYX,,,,,,,?,,,,,,,,,,,,
"Lands of Lore: The Throne of Chaos",,35fde9a7f89120328cae6c665e30f965a806be4a,,,LOLCD,,,,,,,?,,,,,,,,,,,,
"Lands of Lore: The Throne of Chaos",,35fde9a7f89120328cae6c665e30f965a806be4a,,,LOLCD,,,,,,,?,,,,,,,,,,,,
"Spoils of War",,35ff7ceba99f647757fdbcc88e789dab1d4b58a3,,,CONQUEST,,,,,,,?,,,,,,,,,,,,
"Bazooka of the Red Dragon",,3601323ce7793dae6d8d2cd8e15229e943bbf71b,,,BORDEDIT,,,,,,,?,,,,,,,,,,,,
"Turn It",,360313043ecdc953fdbe1ce4daefc66bec12471a,,,KS,,,,,,,?,,,,,,,,,,,,
Carols,,36039afb52fe706826a33bff7ab2f55250d5381b,,,CAROLS,,,,,,,?,,,,,,,,,,,,
Plexu,,36073e380ad27007b9edb0ae1885e78926b5f8c7,,,ASK,,,,,,,?,,,,,,,,,,,,
"Sensible Golf",,36081cc2432079b59eaf8f8ef0bd85ddf027343a,,,SETUP,,,,,,,?,,,,,,,,,,,,
"SimCity Classic + Future and Ancient Graphics",,360888f0f4d6d3f006cb8a17909724509c68fdfe,,,SETTINGS,,,,,,,?,,,,,,,,,,,,
"SimCity 2000",,360888f0f4d6d3f006cb8a17909724509c68fdfe,,,install,,,,,,,?,,,,,,,,,,,,
"SimCity 2000",,360888f0f4d6d3f006cb8a17909724509c68fdfe,,,install,,,,,,,?,,,,,,,,,,,,
"Dawn Patrol",,360c4df34cd7434cba6443722a3a224a4060191f,,,BFDVIIF2,,,,,,,?,,,,,,,,,,,,
"Robot Odyssey, The",,360e983c090c95c99e39a7ebdb9d6649b537d75f,,,MENU2,,,,,,,?,,,,,,,,,,,,
"Rolling Ronny 2: The Return of Rolling Ronny",,361196b539e4395cefbabba3455f6a5019ccd06d,,,LEVEL8,,,,,,,?,,,,,,,,,,,,
"Hurl CD",,3611a060503e34ae1095b2b9dafe2f3920ed16cc,,,SETD,,,,,,,?,,,,,,,,,,,,
"Jill of the Jungle 3: Jill Saves the Prince",,361222fbdd9f6b989b09af4419cdd9c9ab4eeb3e,,,JILL3,,,,,,,?,,,,,,,,,,,,
"Commander Keen IX: Battle of the Brains",,361462e186d306450b89c4f1830b5b6661b7adf9,,,unlzexe,,,,,,,?,,,,,,,,,,,,
"Amulets & Armor",,36161477a5402d226b16e4eca40293ae678a6da7,,,IPXDRV,,,,,,,?,,,,,,,,,,,,
"Big Rig",,3616b6ff006d62fd7f191967e101ba6fce36b6f2,,,BIGRIG,,,,,,,?,,,,,,,,,,,,
"Maniac Mansion- Day of the Tentacle v1.5",,3617abedbd9416d243ff4e7900cc1596c81dda58,,,dottcrk,,,,,,,?,,,,,,,,,,,,
"Air Power: Battle in the Skies",,361e9ca432e480c1cc00122ae446f6ed9309d3a9,,,BF3DEM00,,,,,,,?,,,,,,,,,,,,
"Dr. Codemaster",,361f438a507582b86d84b09ddb2bf202db064c06,,,PLAYER,,,,,,,?,,,,,,,,,,,,
"4 Soccer Simulators",,362007fc296135882001724a8f657f3b3d1951fe,,,CHKDSK,,,,,,,?,,,,,,,,,,,,
"Search for Freedom, The",,36268b9f35ebedaa7d24a9cf43e19970929ca0e6,,,MAIN,,,,,,,?,,,,,,,,,,,,
"Mental Blocks",,3627762919697b48f57d1809b6c7f7b9bfed135d,,,CHOICE,,,,,,,?,,,,,,,,,,,,
"The Scent of War I.: Damn Those Demons",,36348fa24f4fe9188f5a09a177d05422736f3f96,,,GENLIST,,,,,,,?,,,,,,,,,,,,
"Vision: The 5 Dimension Utopia",,3634f7940e7a509f4e596fc8edd20cfaedd7a365,,,LOG,,,,,,,?,,,,,,,,,,,,
Enigma,,363615aecafe9f4fd64c948b3e95238cb29ca1da,,,SETUP,,,,,,,?,,,,,,,,,,,,
"Jigsaw Mania",,363844209da1b337bf822f943c7aeb965b38eca1,,,JM,,,,,,,?,,,,,,,,,,,,
"Wings of Glory CD-ROM",,3639a9e88bf71ca196ebb2a8781f01330fbbe258,,,RUNTEST,,,,,,,?,,,,,,,,,,,,
"V for Victory",,363bd6884d5d8952a4d715d2214c81ba7d5be902,,,TSENG,,,,,,,?,,,,,,,,,,,,
"Rock & Bach Studio",,363bd6884d5d8952a4d715d2214c81ba7d5be902,,,TSENG,,,,,,,?,,,,,,,,,,,,
"High Command: Europe 1939-1945",,363bd6884d5d8952a4d715d2214c81ba7d5be902,,,TSENG,,,,,,,?,,,,,,,,,,,,
"Mystery at the Museums",,363bd6884d5d8952a4d715d2214c81ba7d5be902,,,tseng,,,,,,,?,,,,,,,,,,,,
"Front Lines",,363e6e7ae898da0276a25d15da8e3ed8f0c6ea29,,,SHOWDESC,,,,,,,?,,,,,,,,,,,,
"Al-Qadim: The Genie's Curse",,363f8bfac5f6512b3871fb012a59776fe669d837,,,GENIER,,,,,,,?,,,,,,,,,,,,
"Fox Ranger II: Second Mission",,3642933f5c41d289093b9ec7cb9874468f45a407,,,ST22,,,,,,,?,,,,,,,,,,,,
"MS Flight Simulator 4.0 Real Weather Pilot",,3647030ca7d45589bdf893af8a5c8895003e9743,,,RWPINS,,,,,,,?,,,,,,,,,,,,
"Gene Splicing",,364827ddb3532547ea245563f0c7704e03c412cd,,,GS10A,,,,,,,?,,,,,,,,,,,,
"Micro League Football II",,364bbbdddec1c660b187b49152c50632e016611f,,,mlf2crk,,,,,,,?,,,,,,,,,,,,
"Pune v0.92",,3655beb86f45fe33f0fcc00fbe7d35692567d60d,,,SETUP,,,,,,,?,,,,,,,,,,,,
Trugg,,3655beb86f45fe33f0fcc00fbe7d35692567d60d,,,SETUP,,,,,,,?,,,,,,,,,,,,
Kix,,3655beb86f45fe33f0fcc00fbe7d35692567d60d,,,setup,,,,,,,?,,,,,,,,,,,,
"Gargoyle Medieval Pack",,3655beb86f45fe33f0fcc00fbe7d35692567d60d,,,SETUP,,,,,,,?,,,,,,,,,,,,
"Hong Gildong-jeon 2",,3655beb86f45fe33f0fcc00fbe7d35692567d60d,,,SETUP,,,,,,,?,,,,,,,,,,,,
"Chronicles of Aarbron Trilogy, The",,3655f93ac7009f165fa4ca50b44742da75496ad6,,,AARBRON3,,,,,,,?,,,,,,,,,,,,
"Fast Food",,36567baf342101aa70a9a3a7c361e65889dc5e3d,,,Fastfood,,,,,,,?,,,,,,,,,,,,
"Defender of Freedom",,3656ddc7b7e883cfe1a12ffaf65696ff83f79c75,,,WEPON10,,,,,,,?,,,,,,,,,,,,
"California Pro Golf",,365984d2aca727b4bccc4330fe2e4028784c6594,,,EGAGOLF,,,,,,,?,,,,,,,,,,,,
"Reading and Me",,365e9ce27b3083bff324ec2b86d10d560c40b0f6,,,S3-SPH,,,,,,,?,,,,,,,,,,,,
"Mr. Ant",,365efa6b50db5445db4cfbe80e161de55187d6f6,,,ma,,,,,,,?,,,,,,,,,,,,
Tetris,,365efdedd43d2d460cd3cb2d3a59099b7675274d,,,TET20,,,,,,,?,,,,,,,,,,,,
"Golden Mane of Samson, The",,36622fab55b053d493b2b64820d62f39bafda833,,,COINANI,,,,,,,?,,,,,,,,,,,,
"Crazy Nick's Software Picks: Robin Hood's Game of Skill and Chance",,3663015c6fe8af64761f6241d019dcf4aa8432fe,,,play2,,,,,,,?,,,,,,,,,,,,
"Crazy Nick's Software Picks- Robin Hood's Games of Skill and Chance",,3663015c6fe8af64761f6241d019dcf4aa8432fe,,,PLAY2,,,,,,,?,,,,,,,,,,,,
"Crazy Nick's Software Picks- Leisure Suit Larry's Casino",,3663015c6fe8af64761f6241d019dcf4aa8432fe,,,PLAY2,,,,,,,?,,,,,,,,,,,,
"Crazy Nick's Software Picks- Robin Hood's Games of Skill and Chance",,3663015c6fe8af64761f6241d019dcf4aa8432fe,,,play2,,,,,,,?,,,,,,,,,,,,
Creepers,,36636aaeef5cf040e460fa3d777d3e2388af03e5,,,CREEPERS,,,,,,,?,,,,,,,,,,,,
"Battle Isle '93: The Moon of Chromos",,36699761626142cf5406411515755c734352d5f5,,,01,,,,,,,?,,,,,,,,,,,,
"Side Arms",,366bc91ccc4256a476b0a9eec0f56d71e746b4c3,,,sidearms,,,,,,,?,,,,,,,,,,,,
"Tetris Gold",,366ee37754bb0ee4db1aec35edc75f1a2249beef,,,CTETRIS,,,,,,,?,,,,,,,,,,,,
"Sammy's Science House",,36718f36a7b59055e1df1fe74bde20331115e788,,,INSTALL,,,,,,,?,,,,,,,,,,,,
Tilt,,36742da6b78c1834970547b8f09c0ea5752b4da3,,,TILT_CFG,,,,,,,?,,,,,,,,,,,,
"Pure-Stat Baseball",,36742eca64502e46194b0d324e1f5c219a6b0db8,,,PSBB,,,,,,,?,,,,,,,,,,,,
S.T.O.R.M,,3675dfcfb8b56a690259b8db67c27be1202e174b,,,INSTALL,,,,,,,?,,,,,,,,,,,,
"APBA Pro Football v5.0",,3677d700f2971ac3cebc387fed77bf6b4d087420,,,CNAME,,,,,,,?,,,,,,,,,,,,
"Command & Conquer",,367911afe6ff02eedc446228868d39f308946347,,,cnc_fr,,,,,,,?,,,,,,,,,,,,
"Command & Conquer: The Eye of Domination",,367911afe6ff02eedc446228868d39f308946347,,,cnc_fr,,,,,,,?,,,,,,,,,,,,
"Dragon's Lair II: Time Warp",,367dfceab62aad933b4166776134b26f9f0badc0,,,timewarp,,,,,,,?,,,,,,,,,,,,
"R.O.M. Gold: Rings of Medusa",,368593090a787e3946899c183144c5343dd51b5c,,,rom,,,,,,,?,,,,,,,,,,,,
"Ultima VII Parte II: Isla Serpiente + Semilla de plata",,3688a755df0867061487f9fbbac9d10eacd6b97b,,,INTRO,,,,,,,?,,,,,,,,,,,,
"Machines, The",,368b53c2f5da99d0bb87bca0ffcc6fb77e1540ff,,,CHASSIS,,,,,,,?,,,,,,,,,,,,
"Universal Warrior",,368b53c2f5da99d0bb87bca0ffcc6fb77e1540ff,,,CHASSIS,,,,,,,?,,,,,,,,,,,,
"APBA Hockey",,368bd3364362e8f8b7fa727c3e50533c91d4fdfc,,,MERGE,,,,,,,?,,,,,,,,,,,,
"Air Power: Battle in the Skies",,368f068daaf8c3c795b0cfe442806f1d5011b848,,,BFSCTDF7,,,,,,,?,,,,,,,,,,,,
"Unnatural Selection",,369076949fd53c075fa8d571ef5bd11be8bb29ea,,,uns_bat,,,,,,,?,,,,,,,,,,,,
"Roadrunner Rescue",,3690ae1424f13c1ba5f3f28a45ada69f4aa669a4,,,RRR,,,,,,,?,,,,,,,,,,,,
"Alone in the Dark",,3690fe106a6383046f33012ee73dd983fc1eab19,,,CLEARDRV,,,,,,,?,,,,,,,,,,,,
"Alone in the Dark 2",,3690fe106a6383046f33012ee73dd983fc1eab19,,,CLEARDRV,,,,,,,?,,,,,,,,,,,,
"Alone in the Dark 3",,3690fe106a6383046f33012ee73dd983fc1eab19,,,CLEARDRV,,,,,,,?,,,,,,,,,,,,
"Alone in the Dark",,3690fe106a6383046f33012ee73dd983fc1eab19,,,CLEARDRV,,,,,,,?,,,,,,,,,,,,
"Flying Corps",,36924d73f7a72b6f033a7021d40911c47d84ae37,,,NEW13,,,,,,,?,,,,,,,,,,,,
"2 Chuehchan Chungkuo Hsiang-ch`i",,3692cdcc0f15edc03aa7ce88bd3a817a6ddce18a,,,UNINSTBC,,,,,,,?,,,,,,,,,,,,
"Bard's Tale III: The Thief of Fate",,369a045fad0d0c793d5a603280da414c2fbc4260,,,THIEF,,,,,,,?,,,,,,,,,,,,
"JetFighter II",,369d34de434b8782af2b9d094431eff98bd642b8,,,OR88,,,,,,,?,,,,,,,,,,,,
"Hariboy's Quest",,36a05012a785e55e9da88667afbb12ca42f2d41a,,,INTRO,,,,,,,?,,,,,,,,,,,,
"Hariboy's Quest",,36a05012a785e55e9da88667afbb12ca42f2d41a,,,INTRO,,,,,,,?,,,,,,,,,,,,
"Teaching Tiles",,36a19c88e3bdd0a683aa24bfe92ca2a408a264d2,,,TILES,,,,,,,?,,,,,,,,,,,,
"Star Fleet I: The War Begins!",,36a266f288e1426bb143a1f6b19f19275159f97f,,,COMMAND,,,,,,,?,,,,,,,,,,,,
"Air Warrior",,36a2761993bcf421122e619cc48f116dca64c25a,,,JPATCH,,,,,,,?,,,,,,,,,,,,
"4D Sports Tennis",,36a322a826c90cb450a8e03f826d57bdd44c7a81,,,TENNIS,,,,,,,?,,,,,,,,,,,,
"Dawn Patrol",,36a46bdb2a13d1f4669bf440d6d3db24a24acb35,,,BFBLLDD1,,,,,,,?,,,,,,,,,,,,
"Dawn Patrol",,36a46bdb2a13d1f4669bf440d6d3db24a24acb35,,,BFBLLDD3,,,,,,,?,,,,,,,,,,,,
"Dawn Patrol",,36a46bdb2a13d1f4669bf440d6d3db24a24acb35,,,BFBLLDD2,,,,,,,?,,,,,,,,,,,,
"Wrestling Girl Fighter 3",,36a4a6360769e31884fc1423fc45ae5b6648b104,,,INT29,,,,,,,?,,,,,,,,,,,,
"Pinball Prelude",,36a7aaaec5a42151ac8809abce4c6a9cc66816b5,,,SETUP,,,,,,,?,,,,,,,,,,,,
Spitwar,,36ab6a171bfc49069165566e7e4f33a85276cbff,,,spitwar,,,,,,,?,,,,,,,,,,,,
"Chobo Castle",,36b3a611030e9f83e26ac591f251a75746adb3d0,,,ChoboCas,,,,,,,?,,,,,,,,,,,,
"Bill Elliott's NASCAR Challenge",,36b68fd54fc9e205bc6ac48b404271168e64dfb0,,,nascar,,,,,,,?,,,,,,,,,,,,
"Hampton Manor",,36b936d8abd494eb0c38cde3e6f892b70f461ae5,,,MANOR,,,,,,,?,,,,,,,,,,,,
"Electric Crayon 3.1: Super Mario Bros & Friends: When I Grow Up",,36b9edca5f8718f964b47da061aa85ae40d2e829,,,EC,,,,,,,?,,,,,,,,,,,,
"Friday Night Football v2.2",,36bb91f62c6dfbd6126aae7e2686467e8a03ae21,,,FB0,,,,,,,?,,,,,,,,,,,,
"Diamond Digger",,36bd7da25d6d2e0b871a6e8f34a21265e2a16fc1,,,DIGGER,,,,,,,?,,,,,,,,,,,,
"Blind Justice",,36c08e3bc46a13386edb2e63a73fdc1ccc1da91a,,,IDENTIFY,,,,,,,?,,,,,,,,,,,,
Air,,36c6ac47a63fd61a2298d2261730d61313755ccf,,,MEO,,,,,,,?,,,,,,,,,,,,
Transarctica,,36c74bfd6089a8a518599f9ac646120b6bde97c9,,,start,,,,,,,?,,,,,,,,,,,,
"CHAMP Asterocks",,36c80edcaf4fe3a2cbb84ec9f2f82df2835737f2,,,ASTEROCK,,,,,,,?,,,,,,,,,,,,
Magocrazy,,36cdbe158d4fa3c4402ef94961f18cd8722fae58,,,tadsr,,,,,,,?,,,,,,,,,,,,
"Once and Future",,36cdbe158d4fa3c4402ef94961f18cd8722fae58,,,tadsr,,,,,,,?,,,,,,,,,,,,
"PC Fútbol Argentina 4.0: Apertura '96",,36ce287a6401b14f40a2ae0cce05f4ce388b958b,,,FUTBOL4A,,,,,,,?,,,,,,,,,,,,
"Space Hulk 2: Vengeance of the Blood Angels",,36d0982508c7c4a0ae17ff13e59cc2405a066f75,,,main,,,,,,,?,,,,,,,,,,,,
"Space Hulk 2: Vengeance of the Blood Angels",,36d0982508c7c4a0ae17ff13e59cc2405a066f75,,,MAIN,,,,,,,?,,,,,,,,,,,,
"Cross Country Canada",,36d1f5412cae1d560be608ecf6f8a1ff61b38500,,,C2,,,,,,,?,,,,,,,,,,,,
"Air Power: Battle in the Skies",,36d5ef0bcbdf2b6a61cb395c44c5340eba4a6af2,,,BFRPORZD,,,,,,,?,,,,,,,,,,,,
"School House",,36da34afb54af1b54812c5e675fb7544d63bc6d9,,,D2,,,,,,,?,,,,,,,,,,,,
"Emerald Hunt",,36dcd2652d16a3df4bc6f20618773fd1bbc1624a,,,BUILDOBJ,,,,,,,?,,,,,,,,,,,,
"Chronicles of Aarbron Trilogy, The",,36dec876d1b6245e1e2d94b5d3962d1c714b7104,,,FOREST4,,,,,,,?,,,,,,,,,,,,
Ouija,,36e3a15a0e7e972a89771e844c24828ce7d7d470,,,SBMIDI,,,,,,,?,,,,,,,,,,,,
"Premier Manager 3",,36e4300f6666fabe2b1c8cf6547ed740800866dd,,,pm3game,,,,,,,?,,,,,,,,,,,,
"Dragon's Domain Tetrology One-Year Anniversary Edition",,36e54bdb695db181b5fff614f8defdb392099c7d,,,dragdom1,,,,,,,?,,,,,,,,,,,,
"Golden Mane of Samson, The",,36e5d0e28b22e82838de67f656b78581e070156e,,,EPISODE3,,,,,,,?,,,,,,,,,,,,
"Cell Quest",,36e8fbde5c0941fc8cf0eb2c94c966fada71747f,,,CELL,,,,,,,?,,,,,,,,,,,,
"Blur Way",,36eebc4f339edefd85edbb1fb0254a734eab5065,,,DESTINY,,,,,,,?,,,,,,,,,,,,
"Diabolik 07: 4 Diamanti Unici",,36f1824f49ce7c92f1f329ab34a650223a74f1b0,,,PLAYER,,,,,,,?,,,,,,,,,,,,
"Burnout: Championship Drag Racing",,36f441a5aea82cf099ea83303ef0366c7beafe56,,,INSTALL,,,,,,,?,,,,,,,,,,,,
"Wrath Of Earth",,36fe547f514b0ef7c2b5fdf413eb4c08a7ff2930,,,WOE,,,,,,,?,,,,,,,,,,,,
"Sergeant Duffy and the Kidnapped Scientist",,36fe65553b08f28e3eb4ee143e08fc03975f0f89,,,KIDNAP,,,,,,,?,,,,,,,,,,,,
Aaargh!!,,3703debba0c4375dec4707643c42ed53c9be9c56,,,AARGH,,,,,,,?,,,,,,,,,,,,
