"Group","SHA1","ID","Folder","FileName","Title","Transliterated Name","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"Taxi beta2",,57ab2b7538a073c698c1a1bcf7e68c65f56565f2,,,,,,,,,,?,,,,,,,,,,,,
"Paragon 1.0",,57ca7a8b2949b349b9819b9e04e20d5162972b57,,,,,,,,,,?,,,,,,,,,,,,
Mini-Golf,,57d189b439057322fa4bde6d1baf69a670879921,,,,,,"(Williams 1964 Novelty)",,,,?,,,,,,,,,,,,
"Slick Chick",,58b403cfc38c5a2aefe245400e0619165a51815a,,,,,,"(Gottlieb 1963)",,,,?,,,,,,,,,,,,
"Dr. Dude RC2.7",,59670dc22f8e388c6e771edd87e0f2e2e6d22faf,,,,,,,,,,?,,,,,,,,,,,,
"Granny and the Gators 1.1 LowRider",,59a9258a008dbf6ad2ae5ab0400e6e39f0e6bd59,,,,,,,,,,?,,,,,,,,,,,,
EightBallPoolBeta08,,5b2458b1e3be390689c333bef3c8c8ab4db660c4,,,,,,,,,,?,,,,,,,,,,,,
"Skyworks South Park",,5b644b111034ca52a57001c3a5c5c3573413f84d,,,,,,,,,,?,,,,,,,,,,,,
Vampire,,5b6a78e36c811d26b5d7ad1220411d1b9b6fb4b5,,,,,,,,,,?,,,,,,,,,,,,
ID4_v1.0,,5bd2ab600ffcf0c833e30c333f1d6c930e02a316,,,,,,,,,,?,,,,,,,,,,,,
Title_fight_V2.0,,5c67808c6ce608103ff0217ddb4171381e4b8c3c,,,,,,,,,,?,,,,,,,,,,,,
Corral,,5ccb3d046819d11defb9a0f9cce9a41c83c9a1b7,,,,,,"(Gottlieb 1961)",,,,?,,,,,,,,,,,,
sbm02e,,5cef5bc0280103a4c5ec4219c62177f06b32ff16,,,,,,,,,,?,,,,,,,,,,,,
EmbryonV1.2,,5dd11b5fd9a546be7d72cd2158375663c95bfbb0,,,,,,,,,,?,,,,,,,,,,,,
Circus,,5e5350af06b5f5400341f2924cad6706c31520eb,,,,,,"(Zaccaria of Italy 1977)",,,,?,,,,,,,,,,,,
Medusa,,5e6bddd083de6b668f99f00c8c5663f169215189,,,,,,"(Bally 1981)",,,,?,,,,,,,,,,,,
"Puddin' Head",,5ed675d237eaed8b9f727fd92f8dc92107e00ae3,,,,,,"(Genco 1948)",,,,?,,,,,,,,,,,,
"Big Top",,5f9041df4640ef07b35475861b75d69d42aae6c6,,,,,,"(Gottlieb 1964)",,,,?,,,,,,,,,,,,
"Rocky And Bullwinkle And Friends b4",,5f95ce2f81e38bb9466208746bc9018094873883,,,,,,,,,,?,,,,,,,,,,,,
PinAirHockey,,5fc1a235f1d8dd197b126c8b6563f05e3e044397,,,,,,,,,,?,,,,,,,,,,,,
"Lights Camera Action",,60877ad823faa2b8a49460c7f630efcc3e04cfdd,,,,,,"(Premier 1989)",,,,?,,,,,,,,,,,,
"Tales from the Crypt RC1",,60cc917d17b04d7521ca8dad672eddab8b135ae4,,,,,,,,,,?,,,,,,,,,,,,
BigHouse_RC1,,60d185d88ac3600b06c2576ce74d6f556fd1d5e3,,,,,,,,,,?,,,,,,,,,,,,
"Scared Stiff 2.1",,613a1ca25018a48e480ee9143b7e03cdebac077b,,,,,,,,,,?,,,,,,,,,,,,
"Touchdown 1.0",,614a97c21231b8397542a4f2a7aa6b3d87595ecd,,,,,,,,,,?,,,,,,,,,,,,
"RollerGames 0.83b",,614ede67922a7020c5231b0059701145a4fb892d,,,,,,,,,,?,,,,,,,,,,,,
"Junk Yard 0.99",,628b37110fef42a339ce6bc39491a8aca95d2b67,,,,,,,,,,?,,,,,,,,,,,,
EvelKnievelVPMv3_0,,62c9b845f852f8fb5ab88b1bb9b5b9b4fed41e7a,,,,,,,,,,?,,,,,,,,,,,,
"Central Park",,62ed32ed3c5eb504b0847191a00332f18f52864e,,,,,,"(Gottlieb 1966)",,,,?,,,,,,,,,,,,
"PM Torpedo Alley",,631c4f4ae9410e058cfd6d986acbfb41e7d292aa,,,,,,,,,,?,,,,,,,,,,,,
BaseballVP643L,,635e67ba79a0133a31367e262093d5d87786d86b,,,,,,,,,,?,,,,,,,,,,,,
4EyesVideoPoker,,636d124f78610732485695ae557e4fd949f7317b,,,,,,,,,,?,,,,,,,,,,,,
gorgar_0_2,,6469956cd7781a2fd4982499f10b8e4a04e62c80,,,,,,,,,,?,,,,,,,,,,,,
"Frankenstein 1.2",,64b5a3887e4b55539bc5f8acf962e08d1fb8aad3,,,,,,,,,,?,,,,,,,,,,,,
2in1VP6L,,653692c2f3b51ad474dc6c348600a5cff5f82932,,,,,,,,,,?,,,,,,,,,,,,
Wonderland,,6545001cf71768f95d813cd710d5608fd7d3e29e,,,,,,"(Williams 1955)",,,,?,,,,,,,,,,,,
"Mardi Gras",,655119b102ff6fb7389d4b8a97f49f0d5cc38b48,,,,,,"(Williams 1962)",,,,?,,,,,,,,,,,,
LostWorldVPM1_1,,65802db2c1d2455044bbdfe43052679124b2ef4c,,,,,,,,,,?,,,,,,,,,,,,
SkateballVP_v42a,,65b5a628c16ed1d0b0e262d564adfd872b5e41bb,,,,,,,,,,?,,,,,,,,,,,,
Viking,,65b6f9b3dd8699df918d41077fb331591ee6cc0d,,,,,,"(Bally 1980)",,,,?,,,,,,,,,,,,
"Flintstones 1.0dx3",,660cc26b0e432aec056d100c9e921e9535511395,,,,,,,,,,?,,,,,,,,,,,,
"Attack From Mars RC3",,66abc67147c3014f7b78ec4355ad611e983ab23a,,,,,,,,,,?,,,,,,,,,,,,
"Southern Belle",,672d8755646499bff2aab6924e242a5e1cc9067e,,,,,,"(Gottlieb 1955)",,,,?,,,,,,,,,,,,
7of9ballv3,,6746515f3b5a33ac8e44dc188898b7833a8d39b2,,,,,,,,,,?,,,,,,,,,,,,
Stars,,680253b9e3d5df245dfdd58027ba7fbd834b78e6,,,,,,"(Stern) RC1",,,,?,,,,,,,,,,,,
"Theatre of Magic RC2",,681129e8f712d4bd4080822987e9e17cce9977d2,,,,,,,,,,?,,,,,,,,,,,,
"Grand Lizard a1",,68c3245b253b55cff3914c3b831a4ed8bc8c9232,,,,,,,,,,?,,,,,,,,,,,,
"Haunted House r0.40",,68cfb2ae6bba6e69c7d12890242e32c1523d81cf,,,,,,,,,,?,,,,,,,,,,,,
"Pharaohs Tomb",,69e730ec53ac97f8798ab86c2c8a841872f2e306,,,,,,,,,,?,,,,,,,,,,,,
"Safe Cracker 1.0",,6a4b6605fe1c31cb5bb487d46a68e04361432881,,,,,,,,,,?,,,,,,,,,,,,
"Pacman b2",,6a6a978e2dc4c806e9a3039d2bfbe20800b8a89b,,,,,,,,,,?,,,,,,,,,,,,
"No Fear",,6a8c386616a1c18c7e5ad6ceffecd5e60613f44b,,,,,,"(Williams 1995)",,,,?,,,,,,,,,,,,
"Viper Night Drivin 1.0",,6be68d41162bab1e8614275b4f2f92dc8b425de6,,,,,,,,,,?,,,,,,,,,,,,
Cosmic,,6c31638f0fa50cac783c2ca8ed71d55e78a9ebfd,,,,,,,,,,?,,,,,,,,,,,,
"Surf 'N Safari",,6c8168542ac50f623a0ea7b17f19d0500ce3ba98,,,,,,,,,,?,,,,,,,,,,,,
SouthPark_PokerV1.1,,6cd328dc594d2449413a773c3f95e85f96bca625,,,,,,,,,,?,,,,,,,,,,,,
"FirePower 2",,6cfa36efd03d226f62b84df49e688dd29a049778,,,,,,(Williams),,,,?,,,,,,,,,,,,
"Hokus Pokus",,6d22e41fa43ecaefe182fe148e92bfae2a5202d8,,,,,,"(Bally 1975)",,,,?,,,,,,,,,,,,
"Fun Park",,6d4154e2e981c2b175c7807559ba3b6da9b1c91e,,,,,,"(Gottlieb 1968)",,,,?,,,,,,,,,,,,
"Sea Witch",,6dfbd24461e95a079b6a19c757448812ca49c548,,,,,,"(Stern 1980)",,,,?,,,,,,,,,,,,
Shock,,6e4b92478866f0a12471ed6bf5dfb67ff964f520,,,,,,,,,,?,,,,,,,,,,,,
DoublePMUp,,6f8643e8544cb7d3125a64b662a8ac784cf0fb5f,,,,,,,,,,?,,,,,,,,,,,,
Spirit.Gottlieb.VPM.RC2,,709859f666de852f5880cc43742a82a8a50f8847,,,,,,,,,,?,,,,,,,,,,,,
sw,,70bb4ef388171c57f004c73e57df5dac2a6be434,,,,,,,,,,?,,,,,,,,,,,,
"Pre School Talking Olive Head Beta",,71ccf2ae889fbb217a330be1aae1e59135e6f9c5,,,,,,,,,,?,,,,,,,,,,,,
JPFinalV1a,,72277b964054411e5ce2c5d1bbe53919256368b3,,,,,,,,,,?,,,,,,,,,,,,
"Batman Forever b1.1",,72743cadc8f5df3da2f7ad9de26e7794dbc147f8,,,,,,,,,,?,,,,,,,,,,,,
GorgarV122,,7376302ab2fa4627636599eac0a377ef8f567033,,,,,,,,,,?,,,,,,,,,,,,
TimeZone.Bally.1972,,744be6625f01df453796236f5f37ac558f7f2ed8,,,,,,,,,,?,,,,,,,,,,,,
"Warlok 1.6",,749a324695ab935744b174b497c14b0aa2df2904,,,,,,"(Williams 1982)",,,,?,,,,,,,,,,,,
"PM Black Velvet",,74fc3451d5370ce7595feaf7145e16f9041916b8,,,,,,(Gameplan),,,,?,,,,,,,,,,,,
"Big Game 1.0",,75b04a3ad8af8376ac9674879788af3d85efb5e9,,,,,,,,,,?,,,,,,,,,,,,
rc2-3,,75d6e0a681d3ed16d8d7eb47d893828f334ce83e,,,,,,,,,,?,,,,,,,,,,,,
"King's Checkers",,767fd992086a8aa0795a8b03a1a03f88e70ebb7e,,,,,,"(Genco 1934)",,,,?,,,,,,,,,,,,
"Mystic VPM 1.0",,76ba6928d7f5a8318c1b049a2c544986d559c1c7,,,,,,,,,,?,,,,,,,,,,,,
BlackKnight2000_Beta4,,76c5ab7e66cd868857230110ca7df75b9f7e3ba1,,,,,,,,,,?,,,,,,,,,,,,
"Magic 0.99c",,76d674100f725050da553f20251386ad8f79bced,,,,,,,,,,?,,,,,,,,,,,,
"The Empire Strikes Back",,771e0470738ebb6072f478e9a15a2f02c00bed74,,,,,,"(Hankin of Australia 1980)",,,,?,,,,,,,,,,,,
"Barracora 1.1",,7788f7ed998b97593219557fb5e8be64640bd8d2,,,,,,,,,,?,,,,,,,,,,,,
"Viking 1.0",,7897ee1737d61c7278aad6c0ac63daff158d6dce,,,,,,,,,,?,,,,,,,,,,,,
Airway,,78e9eafaf455d2377696c585715ab4a3eaecd610,,,,,,"(Bally1933) by Redswall",,,,?,,,,,,,,,,,,
"PM Cybernaut RC2",,79a2000ceb8f9489fcd774beea0078a84669366b,,,,,,,,,,?,,,,,,,,,,,,
"StarShip Troopers b1.2",,79d705ce6f0ca59a091f9f9f0ebf00d5fad16181,,,,,,,,,,?,,,,,,,,,,,,
fishfrenzy,,7a02de2b13c93c0467b898a934962359176f500c,,,,,,,,,,?,,,,,,,,,,,,
Spiderman,,7a9edf184f49705e970f3087afbec01554febc2e,,,,,,"(Gottlieb 1980)",,,,?,,,,,,,,,,,,
"Taito Zarza",,7acd54790d90736e588c206090eccf5a4f163c43,,,,,,,,,,?,,,,,,,,,,,,
Army-Navy,,7b6d60b3c2e64bf6e9b07a1a28be5ec52f9c62e3,,,,,,(Williams)1.0,,,,?,,,,,,,,,,,,
Cleopatra,,7b924e63cf2816153421926239513fddf87f06e5,,,,,,"(Gottlieb 1978)",,,,?,,,,,,,,,,,,
"Riverboat Gambler 1.0",,7c31e08f0291561471a733bdf92759b8c2615e56,,,,,,,,,,?,,,,,,,,,,,,
alive!,,7e92f37a55a55678ae4fde6b44dfdf3f6cba3b43,,,,,,,,Wrechien,,?,,,,,,,,,,,,
"Roller Disco",,7f102cff1981cc6be7b2c710bf6f87fdc2cca591,,,,,,"(Gottlieb, 1980)",,,,?,,,,,,,,,,,,
"Elektra WIP1",,7f4ae5a3633ac852e54a9c22843ba2f31cbea7e7,,,,,,,,,,?,,,,,,,,,,,,
Frontier,,7f5989717dd2e8d8724a770ce7107977fa50ec38,,,,,,"(Bally 1980)",,,,?,,,,,,,,,,,,
heavyhitter1.4,,7f79acc09ee737a60b7586309e6422c7c392d026,,,,,,,,,,?,,,,,,,,,,,,
"Sea Jockeys",,8024bcea96a858944080043f638a693225833e2a,,,,,,"(Williams 1951)",,,,?,,,,,,,,,,,,
Genco400-VP6,,807186ae723d8487f6d9992c733fd54617647888,,,,,,,,,,?,,,,,,,,,,,,
apoctopongF2,,80864de4fad35a20b3dac7fea9ad340832cb40fa,,,,,,,,,,?,,,,,,,,,,,,
"Seven Seas",,80dbf305606fa0d9a9f6da8f0b5c3305a3fc590a,,,,,,"(Gottlieb 1959)",,,,?,,,,,,,,,,,,
BlackRose,,810ae4aa8007d8709532e942eae1051c4f97c591,,,,,,,,,,?,,,,,,,,,,,,
bigleague,,819059ca893c89d8a414f893cbdc9170d4c53983,,,,,,,,,,?,,,,,,,,,,,,
"Midget Skee Ball",,8281dad5c3196df27d3ed605e08996a7a8fb4a5c,,,,,,"(Chicago Coin 1949) V1.2",,,,?,,,,,,,,,,,,
"Olde King Cole",,834bdd7848c6b6426d79d928eb90b4800737eacc,,,,,,"(Gottlieb 1948)",,,,?,,,,,,,,,,,,
"Rocket Ship",,853d46c70d08ad27393f482296a13e29949bbe85,,,,,,"(Gottlieb 1958)",,,,?,,,,,,,,,,,,
"Casino RC1",,85626effcb2599f3ee5adcf95e78b9b1c8ab8f83,,,,,,,,,,?,,,,,,,,,,,,
"Laser War 1.0",,859546c4f711fb1e88d1e53ca82953081fa3ed45,,,,,,,,,,?,,,,,,,,,,,,
"X-Files 1.2",,85b405da6b933120787365496c384a5370b6639e,,,,,,,,,,?,,,,,,,,,,,,
Mrdo_ver1_1,,85b46627746667d06a03a5aea5081996d2130f45,,,,,,,,,,?,,,,,,,,,,,,
"World's Fair Jigsaw",,867735d4777bee3c8237989dfe7c0de49f9a6acc,,,,,,"(1933 Rock-Ola) 0.2",,,,?,,,,,,,,,,,,
BigCasino_RC1,,86799ac6bc6b6323d5e9e6d83fc568994ec4332d,,,,,,,,,,?,,,,,,,,,,,,
"Devil's Dare 0.98",,86e9843205422a6ef6ec48d91ae4a11630caa57b,,,,,,,,,,?,,,,,,,,,,,,
Algar,,86ee0a840665d679f85d4871f93d41364bc1ead7,,,,,,(Williams),,,,?,,,,,,,,,,,,
"Indiana Jones",,879195512fed38fcbacc4a133fff6e5d7702786d,,,,,,"(Redux) 1.0",,,,?,,,,,,,,,,,,
"PM Pennant Fever",,87e8f7eac663d6693dc2deabe7e43a1de05c5d53,,,,,,,,,,?,,,,,,,,,,,,
"Future Spa 3.0",,882fc3f7e79db6eed7d6ad7cf345c8568558499a,,,,,,,,,,?,,,,,,,,,,,,
"Kings Of Steel",,888c8616e6ae0bd876a9f068489abdae36eb776e,,,,,,"(Bally Midway, 1984)",,,,?,,,,,,,,,,,,
"Hard Body",,897a3e383fc9a0cbe776bb097fbcae0c3e0b576e,,,,,,(Bally),,,,?,,,,,,,,,,,,
"Six Million Dollar Man",,89f56d8e09b3681fab9ec6abf7d42c91e593547e,,,,,,,,,,?,,,,,,,,,,,,
"Memory Lane RC1",,8a1bd8dda120c8bbb9018a986da6182948274ab5,,,,,,,,,,?,,,,,,,,,,,,
"F-14 TomCat 1.7",,8ae9fef516178ce444e2302f04657442810f12c8,,,,,,,,,,?,,,,,,,,,,,,
Beat_Box_b08,,8b796e63450b9a6f01752e149c24c810438b8e2b,,,,,,,,,,?,,,,,,,,,,,,
FlipperlessPro,,8c61d18432f55a5255b0ab10d96cc2e45521bb24,,,,,,,,,,?,,,,,,,,,,,,
CactusCanyonV3.1,,8c956e2f53fcfd9baecad590d463e8cf66dd649d,,,,,,,,,,?,,,,,,,,,,,,
"Cirqus Voltaire",,8cf6affc29e6d0eceec1a253227e74394378a33c,,,,,,,,,,?,,,,,,,,,,,,
TomCat,,8d4e361f6f295f0068af48519538c93bb65eaa38,,,,,,,,,,?,,,,,,,,,,,,
"Laser Cue",,8d6e855849cfd2db27c2aac100c128ce58e2ee35,,,,,,"(Williams 1984)",,,,?,,,,,,,,,,,,
"Laser Ball 1.1",,8d98d26636487bbdb426dbaebfbe99aaec649e3c,,,,,,,,,,?,,,,,,,,,,,,
"Pharaoh a1",,8dd7e8b769e0dd634ec0ce6f7249020c75d89909,,,,,,,,,,?,,,,,,,,,,,,
"Orbitor 1 1.0",,8e22b547929df2312282c7f6641609462bf2cf29,,,,,,,,,,?,,,,,,,,,,,,
HerculesVPM,,8e50f93b52d3413556a4d616c3e241f86c32a88c,,,,,,,,,,?,,,,,,,,,,,,
"band wagon",,8e681329c438a6d16527382aa993c0cfa8289463,,,,,,,,,,?,,,,,,,,,,,,
"Nitro Ground Shaker",,8e961860ca72c5e7254afabca245ad7be8018eec,,,,,,,,,,?,,,,,,,,,,,,
NBAFastbreakv1.3,,8f7fbdca5adc35144b9e4759a9f8abd78470fb18,,,,,,,,,,?,,,,,,,,,,,,
"James Bond 1.0",,90df1b01b825625e57c501c4da4513b213a99aca,,,,,,,,,,?,,,,,,,,,,,,
GunsNRosesv1.2,,911b96d5e08c12f3efbaaf5101ea873ca1b24687,,,,,,,,,,?,,,,,,,,,,,,
"Pitch Ball",,9139714ecaa74b0b29d53dc2478e346064401178,,,,,,"(Satomi nonpin 1972)V1.3",,,,?,,,,,,,,,,,,
"Goin' Nuts 1.0",,920e1fa4a5984ab241e487fa0411b7e330024b94,,,,,,,,,,?,,,,,,,,,,,,
"Disco Fever 1.0",,925aa752bee790e2529d3d4d34c894455c5a4617,,,,,,,,,,?,,,,,,,,,,,,
"PM Force 2",,92ce222e1e05124cf10565ba033f7c74aeb96b20,,,,,,,,,,?,,,,,,,,,,,,
Krull,,92d5f02b6af9fc616fe86915f7da822e1abdb99c,,,,,,"(Gottlieb 1983)",,,,?,,,,,,,,,,,,
"Aladdin's Castle",,92f0395b102998e5d1ecc326fe3b9b15e7f814bf,,,,,,,,,,,,,,,,,,,,,,
"Time Line b1.0",,93091d301208e2f3b91cf099a69d13b22d84cd6e,,,,,,,,,,?,,,,,,,,,,,,
"Silverball Mania 1.01",,93133b6d88c9ddd3290e1cfc2e622b15717936b0,,,,,,,,,,?,,,,,,,,,,,,
"Slugfest 1.0",,9332ee935c6ce951e4467d4546de7c25b8d80139,,,,,,,,,,?,,,,,,,,,,,,
"RoadShow 7.0",,93cd0a1ed71f034f219ba09c6158aa51587c3fbb,,,,,,,,,,?,,,,,,,,,,,,
"Harbor Lites",,941641f930747153106f82c6c87dc0ef889981cf,,,,,,"(Gottlieb 1956)",,,,?,,,,,,,,,,,,
"Baffle Ball Sr",,944233cbf642253625f7405fce7606d1191f1a83,,,,,,"(Gottlieb 1932) v2",,,,?,,,,,,,,,,,,
"Time Machine Mod",,94552b75290492dc6168fcb1fc535cd7e52091f6,,,,,,,,,,?,,,,,,,,,,,,
Broadway,,947e82653e4a465d7eb4ea34ecf624999aaf709f,,,,,,"(Bally 1951 Bingo)",,,,?,,,,,,,,,,,,
"PM Johnny Mnemonic",,94b3046ca8f38e3fbd91f561cefab32039900709,,,,,,,,,,?,,,,,,,,,,,,
StarsVP5,,94b712a7c0bc05c985e28ca497a4bbabd2fbb6de,,,,,,,,,,?,,,,,,,,,,,,
"KINGS & QUEENS",,94c56101d9eb6d2f2d5c235c64c0dcccfe5f0fe3,,,,,,"(Gottlieb 1965)",,,,?,,,,,,,,,,,,
OfficeVP5,,963c42f4de907eab64e3f625f7c8c41b57bb2d5b,,,,,,,,,,?,,,,,,,,,,,,
"The Simpsons",,9701dc4f0c26404198cd2f2ce3e3fe2c8ce43d6b,,,,,,,,,,?,,,,,,,,,,,,
"Family Fun 1.0",,974636cf674e3825c4dd40bfce4e263eced10fbb,,,,,,,,,,?,,,,,,,,,,,,
bubblebobble015,,978f78f1179a376c9a66b07692f12a2d86f2c9ab,,,,,,,,,,?,,,,,,,,,,,,
Cyclone,,979695c93990d20431ad1337e5a9d728644f2aeb,,,,,,,,,,?,,,,,,,,,,,,
ContactVP6VL,,97f55b35a16d71c16d01f393e9832cd9325f379e,,,,,,,,,,?,,,,,,,,,,,,
tron04,,980809012cf57120c3cfda928902aa462e026c62,,,,,,,,,,?,,,,,,,,,,,,
pinbot,,98b698025e43b57f5f31759b9ceff318f303446a,,,,,,,,,,?,,,,,,,,,,,,
"Flipper Parade",,994ae08d45d95da276da4696755a3de5f4c9905e,,,,,,"(Gottlieb 1961)",,,,?,,,,,,,,,,,,
BlackHole_022,,99dcebf1970ad042568857d7dc55f0001d3c0f45,,,,,,,,,,?,,,,,,,,,,,,
gorgar_l1_0_3,,99f4e9073f7a536c66601a511d2f73796cf92667,,,,,,,,,,?,,,,,,,,,,,,
"Big Guns 2.0",,9a2f8884c0eabb047b4fc2d1b5895557b9f29a61,,,,,,,,,,?,,,,,,,,,,,,
FlashGv1.2,,9a67a20d5195fe91ff9ea6f2c0fd92746b3557a2,,,,,,,,,,?,,,,,,,,,,,,
catspanslacker,,9abe40b0b7023ca5b6802070ce531b92c5bc8198,,,,,,,,,,?,,,,,,,,,,,,
"10th Inning",,9b404e4246785bce39aabb3d51ee1fc48d96aa9d,,,,,,"(United 1948)",,,,?,,,,,,,,,,,,
"Ice Show",,9c65545d6ba67b2892df6fbae02ac7000ef79c41,,,,,,"(Gottlieb 1966)",,,,?,,,,,,,,,,,,
Ignitionami,,9cb73177a9587b255482bf0989dc0884184ebd51,,,,,,,,,,?,,,,,,,,,,,,
"Flash Gordon 1.3",,9cc8c3d61ea76f89a69ac6160beeca5b1479e736,,,,,,,,,,?,,,,,,,,,,,,
"Joust 1.0",,9d9b374f198195d6dd6468f6c13037e19ebc790b,,,,,,,,,,?,,,,,,,,,,,,
"Skee-Ball V.1.0",,9e408a8c436a68b432db714fd3cd0832b72f5cbe,,,,,,,,,,?,,,,,,,,,,,,
"Hurricane KC b1.1",,9e4c777b7e4b6b8adf534b5b66c98458042ada70,,,,,,,,,,?,,,,,,,,,,,,
"Defender 1.4",,9e720dc48e3d97a0db473f084cc0a4d3b097f447,,,,,,,,,,?,,,,,,,,,,,,
"KC Jones",,9f269cf7d0fe25de4b7baae87b36c60aa80f0a90,,,,,,"(Gottlieb 1949)",,,,?,,,,,,,,,,,,
DeepSea-Final,,9f4974e9b564dc1c0c0b836dec884fb0f3700023,,,,,,,,,,?,,,,,,,,,,,,
"Nightmare on Elm Street RC4.1",,9fe363bb1ff6afe094a1c064a5a6f34b9736be60,,,,,,,,,,?,,,,,,,,,,,,
"EightBallDeluxe vpm 1.0",,9ff15044903554ddc4388b1e132d7dd9f84af24f,,,,,,,,,,?,,,,,,,,,,,,
"Scorpion 1.1",,a0354dbd2da34c1cbeada3e90b459e2419d7f48d,,,,,,,,,,?,,,,,,,,,,,,
"Checkpoint 1.0",,a23ad9094bf00cbcf83da90fce25896713db8c00,,,,,,,,,,?,,,,,,,,,,,,
"Flying Chariots",,a23f9f98db36ffeb81fc34e8d4c30bd0a0bd3763,,,,,,,,,,?,,,,,,,,,,,,
BUCKAROO,,a262780d2ea426937d4910ff9a8507892479293a,,,,,,"(Gottlieb 1965) (2)",,,,?,,,,,,,,,,,,
"Eight Ball Pool",,a29d1dd1a56e9f27935bc368cea7fb7f796b1617,,,,,,,,,,?,,,,,,,,,,,,
"Space Station b1",,a2aa4186fa9d3e34e80a9ebae7ef23672f7cbdfb,,,,,,,,,,?,,,,,,,,,,,,
"Empire Strikes Back RC1a",,a2c97348dbab98c4b7f53033fd565beac40ac950,,,,,,,,,,?,,,,,,,,,,,,
"Jurassic Park B6.2",,a31d50dfe518805bcb347a1471bfeee3485361eb,,,,,,,,,,?,,,,,,,,,,,,
"Lost In Space b1",,a321e23e6f60e39f230bd5b9fd7b5868dbe77e44,,,,,,,,,,?,,,,,,,,,,,,
"Robocop Release 2",,a3314690e0dd383abe8bd204307d2194a84e1fcc,,,,,,,,,,?,,,,,,,,,,,,
SouthPark-ComedyCentral,,a38738d87b1b456826223903a7b034f3ba202efd,,,,,,,,,,?,,,,,,,,,,,,
"Mr & Mrs Pacman 9.0",,a40ad4b9a46a99668962aab8d70cb25661493082,,,,,,,,,,?,,,,,,,,,,,,
"Party Zone 1.3",,a51f6262396dde5ddc3bbd9e6c312f192b5c309b,,,,,,,,,,?,,,,,,,,,,,,
MB,,a56e16f71d651aef693ca7ffb266dc49b94dd80d,,,,,,,,,,?,,,,,,,,,,,,
Falstaff,,a5a8e45f87b3afad5fc8148d89d829022ca13225,,,,,,"(Gottlieb 1957)",,,,?,,,,,,,,,,,,
MemoryZone1.0,,a6054353942194f9180435a618ceeb95f0497ce8,,,,,,,,,,?,,,,,,,,,,,,
Titan,,a62e85626b3a68e28d7b8395de01d1b405d0c956,,,,,,,,,,?,,,,,,,,,,,,
"PM Triple Play",,a6c71921ba73fc9a5b003bd013babe8e2b0931c7,,,,,,,,,,?,,,,,,,,,,,,
GalaxyV1.2,,a7861f4641502bb88c6c1cb27ace6fec75b73dae,,,,,,,,,,?,,,,,,,,,,,,
"Phantom Of The Opera FX v.62",,a82956b59824d959c5c0f60b95ac92b4eb5d2554,,,,,,,,,,?,,,,,,,,,,,,
Bullseye,,a82c5970948a7785e66751a7738ddbc11ebd01b1,,,,,,"(Grand Products, 1986)",,,,?,,,,,,,,,,,,
"Demolition Man ELV1.0",,a82cf703e208861664e021ba10b9b8dfae0148d6,,,,,,,,,,?,,,,,,,,,,,,
"Fish Tales 3.5",,a846a51ab3f21d7e219186167f039238de644a24,,,,,,,,,,?,,,,,,,,,,,,
"Struggle Buggies",,a8acd43e02a1d40f55971f543194369c7b59a517,,,,,,"(Williams 1953)",,,,?,,,,,,,,,,,,
"SlickChick V11",,a98eec854ef84bb930769b9418ddc5057e72f8a3,,,,,,,,,,?,,,,,,,,,,,,
"Sea Wolf",,aa4d931d47d27a2272f5b2849bfb1bbe90d767a8,,,,,,"(Williams 1959)",,,,?,,,,,,,,,,,,
"Super Score",,aae25a83fcbd48f4765ce5c7081987ba9aa7e96f,,,,,,,,,,?,,,,,,,,,,,,
vegasV1.0,,ab499e65c4b49ff220df84d7ad2be0a9c58cdcab,,,,,,,,,,?,,,,,,,,,,,,
Neptune,,ab4e0058bbc2bf03ab97d01f4910e27fc3fdfb55,,,,,,,,,,?,,,,,,,,,,,,
lotto,,abaa2e18dec5c391a43b6feb627a1e1bf5498be9,,,,,,,,,,?,,,,,,,,,,,,
"Classy Bowler",,abfbaad5aad852b66a2ef10fc387af070b33ac81,,,,,,"(Gottlieb 1956)",,,,?,,,,,,,,,,,,
"Continental Cafe",,ac4d17b465880a56c3864032bf475a9ab53d3c9d,,,,,,,,,,?,,,,,,,,,,,,
XsAndOs_vpm_1,,aca57f519258e2802b0584a7a5f3ad63fbfeaa96,,,,,,,,,,?,,,,,,,,,,,,
Spectrum,,acfa1230dcd7bc4ab17ea84a01071b89105d467c,,,,,,"(Bally 1982)",,,,?,,,,,,,,,,,,
"Jacks to Open RC2",,ad1fbef434a0f72ad612674a1a244954bc2b6118,,,,,,,,,,?,,,,,,,,,,,,
"Flash 1.6",,ad7471f1f937e5ece54c96b29a88af6c19fe5610,,,,,,,,,,?,,,,,,,,,,,,
minigolf_11,,adba6840a8f865eea4e3cb77ee79aedfe618e99f,,,,,,,,,,?,,,,,,,,,,,,
"Atlantis WIP",,ade2be1b5688da94df28b69664c25fdbd358171e,,,,,,,,,,?,,,,,,,,,,,,
"Big Top-e",,aeadc4bd399733052e3fed018066a4ac351e7fae,,,,,,"(Gottlieb 1964)",,,,?,,,,,,,,,,,,
"Arabian Knights",,aebb2e41bdede2d950affa9dce2e4ef6dde1075a,,,,,,"(Gottlieb 1953)",,,,?,,,,,,,,,,,,
