"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
@,,009a4b3d86fde9d33735cf2ee8036d6154d4d706,,,"The Sample Collection Vol.3",@,"Sample Collection Vol.3, The",,1992,"Blue Software",@,a,"a 1",,,,,,,,,,
@,,009bc33c702427d8aa8dd0838d4f388eb4b7f779,,,"Poolware 2067",@,,,19xx,Poolware,@,,,,,,,,,,,,
@,,00a19e2e955a37ad1b622e4c511f332cb37f35d1,,,"Le Labyrinthe de l'Errare",@,"Labyrinthe de l'Errare, Le",,1989,Retz,@,,,,,,,"Alpha Flight",,,,,
@,,00a2f048b4360334783ccc3effb1cad97ae46a3d,,,"Herschel: l'atlas du ciel",@,,"v 2.7; Language fr",19xx,"Bailly, D.",@,,,,,,,,,"igh res only",,,
@,,00a4fcc08d02b6269afac3e3f80deddee7321662,,,"Automation Menu Disk 160",@,,,1989,Automation,@,a,"a 2",,,,,,,,,,
@,,00a5a217851da03521833008344c25da6bf0e2fc,,,"Great Stuff Compil 57",@,,,19xx,"Animal Mine",@,,,,,,,,,,,,
@,,00a6855990317676546c2ed8092a98e90c2fc398,,,"Floppyshop Communication 5868",@,,,19xx,Floppyshop,@,,,,,,,,,,,,
@,,00a69e267cdf711dafd1d8f3d43d96e98f84f7ab,,,"ST Computer 185",@,,,19xx,"ST Computer",@,,,,,,,,,,,,
@,,00a70d7fe57f77b5a603a1b9aaa8baf0047008c0,,,"ST Magazine 069",@,,"Language fr",1993/02,"La Terre du Milieu",@,a,"a 2",,,,,,,,,,
@,,00ab18ab9f68799f3b0cf8ee0bdf583f563fd8eb,,,"ST Vision 202",@,,,19xx,"ST Vision",@,,,,,,,,,,,,
@,,00ad5ef71d7b04d6c51559b3869d197f7318b812,,,Platon,@,,"v 2.1; Language de; (Disk 3 of 3)",1991/02/19,VHF,@,,,,,,,1,,,,,
@,,00addb8253fac8e22aa7ea4f6dbd2421b10bcf61,,,"Floppyshop Picture 0183",@,,,19xx,Floppyshop,@,,,,,,,,,,,,
@,,00b0a89f4fbebda04516c1aa6e7661a3723b93e3,,,"Ictari Magazine Issue 09",@,,,1994/04,"Ictari User Group",@,,,,,,,,,,,,
@,,00b2bcf909dad3be783d7ddbda800d233d5c9c91,,,Slug,@,,"Copyright Public Domain",19xx,"John, Ben",@,,"[Atari ST User]",,,,,,,,,,
@,,00b41eb67d6ee7de4c1681bde2457cb33242e7cd,,,"3,5Kb Demo",@,,"Language en",1994,"DNT Crew - Nullos",fr,,[Falcon],,,,,,,,,,
@,,00b5298cdeaf1792938db6a680c1b56c713b7b5f,,,Datequest,@,,,2001,"Kool Productions",@,,,,,,,,,,,,
@,,00b544919a895da6362bf6b24f1e164468649b3d,,,"Ripdis Megademo: Alf 3",@,,"Language en",1991/08/07,Next,fr,a,"a 5 83 tracks; [1MB]",,,,,,,,,,
@,,00b83ae4b6b851f37d6ad13b5170c2d6ace87541,,,"SuperGAU Compilation 050",@,,,19xx,SuperGAU,@,,,,,,,,,,,,
@,,00b87211def9a64337979a22df68000e1391075a,,,"Conceptors Menu Disk 02",@,,,19xx,Conceptors,@,,,,,,,,,,,,
@,,00b9ecd84a7af7b59068831c9d81671eb7cab74d,,,"Dragon's Lair",@,,"(Disk 2 of 4)",1989,ReadySoft,@,,,,,,,,,,,,
GoblinsC,,00b9f86f20402a449c045995bd19e7ed8647e69b,,,,,,,,,,,,,,,,,,,,,
@,,00bd66633b99c7009dfc7394cd8550238a040215,,,"Dragon Breed",@,,"(Disk 2 of 2)",1989,Activision,@,,,,,,,,,,,,
@,,00c948cf72b17901fda3bdeb049c8e950281e89a,,,"Special FX Disk Saver 79",@,,"(Disk 2 of 2)",19xx,"Special FX",@,,,,,,,,,,,,
@,,00c9ff5a62a9867c1c80fadc3e1c8460b483f89f,,,"Floppyshop Game 5496",@,,,19xx,Floppyshop,@,,,,,,,,,,,,
@,,00cb36c138f93777bec011c6c01926c95dae4f07,,,"The Cuddly Demos",@,"Cuddly Demos, The","Language en",1989/04,"The Carebears",se,a,"a 7","4 shifter Leonard",,,,,,,,,
@,,00cc0cb3b0e06ddfcacb75a93f8809ac7ebc0a96,,,"Great Sample Collection 13",@,,,19xx,"Blues Boys",@,,,,,,,,,,,,
@,,00d1f8d3c8738fb152f5ffd81be4f07c25a8f745,,,"ST Action Issue 22",@,,,1990/02,"Gollner Publishing Ltd",@,,,,,,,,,,,,
@,,00d6da31a7f2a3c93cf8b47176a14959dc7875c6,,,"Start Micro 10",@,,"Language fr",1993/09,"J.D. Press",@,a,"a 1",,,,,,,,,,
@,,00d909283b26a83b3c195cbaaab7cc9acff8ee72,,,"SND Sound Collection Disk 3",@,,,19xx,@,@,,,,,,,,,,,,
@,,00d93be93a1cdc38539e8e2d71fdd243f350f118,,,"Floppyshop Compilation 0009",@,,,19xx,Floppyshop,@,,,,,,,,,,,,
@,,00db79ff91c4b10d79d6fbff35a898acdf4a1888,,,"Floppyshop Clip Art 0140",@,,,19xx,Floppyshop,@,,,,,,,,,,,,
@,,00dc786ed91dd3cdfb9b1dd977c29f293e631d60,,,"SuperGAU Compilation 839",@,,,19xx,SuperGAU,@,,,,,,,,,,,,
@,,00dc9bf7b06fe57d6784013020881112939e2295,,,"Budgie UK Utility 093",@,,,19xx,"Budgie UK",@,,,,,,,,,,,,
@,,00e2830b7e07c4fe75bcab6f89cc8e3921961b34,,,"Starglider Compendium",@,,,19xx,BBC,@,,,,,,,,,,,,
@,,00e5a6a3f9ff71291605b489d85e866218a9d0d9,,,"Floppyshop Game 0065",@,,,19xx,Floppyshop,@,,,,,,,,,,,,
@,,00e6924f3dd7a51cfe6051f0e3ab73d73c432f55,,,"Floppyshop Utility 0301",@,,,19xx,Floppyshop,@,,,,,,,,,,,,
@,,00e7032a64ff5a0aabe1a29404a33062515dfddd,,,"Automation Menu Disk 118",@,,,1989/08/04,Automation,@,a,"a 1",,,,,,,,,,
@,,00e7d4264d272c5ce693988b86885b5c44826563,,,"Pompey Pirates Menu Disk 51, 23, 86",@,,,19xx,"Pompey Pirates",@,,,,,,,,,,,,
@,,00e8b330b98c8a817bcd5d8f41043e073d057570,,,"ST Computer 465",@,,,19xx,"ST Computer",@,,,,,,,,,,,,
@,,00e98e6ab18c65ccc7f36fa5b8d63d53e561c620,,,"ST Computer 470",@,,,19xx,"ST Computer",@,,,,,,,,,,,,
@,,00ea7ed6a0630be5cc87969b66172fd7126760bd,,,"Atari Inside 038",@,,,19xx,"Atari Inside",@,,,,,,,,,,,,
@,,00ecb891f315500efb6e576135364bbcd817ad96,,,"Automation Menu Disk 451",@,,,19xx,Automation,@,a,"a 1",,,,,,,,,,
@,,00eede1907f5d8feb001e43ff802e8ca593f2b70,,,"GFA Club 104",@,,,19xx,"GFA Club",@,,,,,,,,,,,,
@,,00efea2cbaf05b22619f66c987971af8a4d92324,,,"Atari Magazin 112",@,,,19xx,"Atari Magazin",@,,,,,,,,,,,,
@,,00f1ba4447ff2ad47143ed752b30e61b1c92f9f8,,,"SuperGAU Compilation 945",@,,,19xx,SuperGAU,@,,,,,,,,,,,,
@,,00f2b25390b5a50e84173359da0a08d941cad3c7,,,Cyberscape,@,,,1987/10,"Antic Software",us,,[1MB],,,,,,,,,,
@,,00f46acd30008fe483131cef58b73dcd60df6ffb,,,"Sewer Doc Disk 05",@,,,19xx,Sewersoft,@,a,"a 1",,,,,,,,,,
@,,00f5050035175e523b913e9d1474be06878e731c,,,"Automation Menu Disk 478",@,,"(Disk 2 of 2); (Part B)",19xx,Automation,@,,,,,,,,LGD,,,,
@,,00f5ae5d5cebdce2f15351213a1468610c46d01f,,,"Lattice C ST",@,,"v 5.60; (Disk 4 of 7)",1993/11/08,HiSoft,@,,,,,,,,,,,,
@,,00f7df0b3056831c9dfce6274803779cec9f600d,,,"Lethal Trash",@,,"Language en",1993/11,Zeal,se,,"[1MB]; [STE]",,,,,,,,,,
@,,00f8c542a7994284645b9a8eaf9f30d77e8fbd84,,,"Serguei's Destiny",@,,"v 1.1; Copyright Freeware",2001/09/05,"Gravel, Robin",@,b,"b 1",,,,,,,,,,
@,,00f926e295b38e8c6152f734d3364b12b8c4fd96,,,"Fuzion CD 144",@,,,1992,Fuzion,@,a,"a 1",,,,,,,,,,
@,,0102899b17fda0f929b065a314fbd644a91f7c15,,,"How To Code Number 1",@,,"Language fr",19xx,"E.K.O. Productions",@,,,,,,,,,,,,
@,,010429bdd410a7c7fca99a2511c1275f1f372d0c,,,"Vectronix Compilation 022",@,,,19xx,Vectronix,@,,,,,,,,,,,,
@,,0105ecea295c685b6f574046480c1158253f92b3,,,"Vectronix Compilation 404",@,,,19xx,Vectronix,@,,,,,,,,,,,,
@,,01078d124ffaf35869c7969d7523b4fdabd47e34,,,"Vectronix Compilation 297",@,,,19xx,Vectronix,@,,,,,,,,,,,,
@,,0107ee127da1358938cefabef16d5e2d0cefc17b,,,"GFA Club 099",@,,,19xx,"GFA Club",@,,,,,,,,,,,,
@,,010a1d2ddee42920264edda7857c441560e8cd9b,,,"ST Computer 621",@,,,19xx,"ST Computer",@,,,,,,,,,,,,
@,,010d668fb26e5006be5a72d6a73c9d549006df96,,,"Zuul 176",@,,,19xx,Zuul,@,,,,,,,,,,,,
@,,010e329f735a23c4478183e3183a587fb256eeb6,,,"Football Manager Worldcup Edition",@,,"Language fr",1990,Addictive,@,,,,,,,,,,,,
@,,010f28908f73f08a40670912c37e8b64682c3572,,,"Persistance of Vision 040",@,,,1990,POV,@,a,"a 1",,,,,,,,,,
@,,010f8b32e6aab99dd79e14a20b1fe70c91531798,,,"Automation Menu Disk 196",@,,,19xx,Automation,@,a,"a 2",,,,,,,,,,
@,,01143d5fe7032cf0bb1dcf7da8587ca70b9a9f0f,,,"Elite Utility 2",@,,,19xx,Elite,@,,,,,,,,,,,,
@,,011489343dabc965a445dff09f05d897e774c11b,,,"The Secret of Monkey Island",@,"Secret of Monkey Island, The","(Disk 3 of 4)",1991,"LucasFilm Games",@,,,,,,,"Medway Boys",,,,,
@,,01150e6086e8e97f39d5f46447547a41581ee25f,,,"Kontrast 7012",@,,,19xx,Kontrast,@,,,,,,,,,,,,
@,,0115e93e04d038d4eb277b28308ed94c0cdfaf79,,,"Floppyshop Font 0003",@,,,19xx,Floppyshop,@,,,,,,,,,,,,
@,,011960410b1eff428213184fa3b69b4e4a0d31f3,,,"XEST 224",@,,,19xx,XEST,@,,,,,,,,,,,,
@,,011afa3f3582145be1584ec6aa8e4bea9f13d674,,,"Vectronix Compilation 448",@,,,19xx,Vectronix,@,,,,,,,,,,,,
@,,011c6ac6e439335a60a2c009b20e2e115e149bc8,,,"The Source Menu 008",@,"Source Menu 008, The",,19xx,"The Source",@,,,,,,,,Megatari,,,,
@,,011f3cbbfe29cdb18af2e99d530a91641f9b0ea9,,,KidTalk,@,,"v 1.0",19xx,"First Byte",@,,,,,,,,,,,,
@,,01226c2d8472b5056aef410ebb59bd6279c0f3cb,,,"Operation- Cleanstreets",@,,"(Disk 2 of 2)",1988,Broderbund,@,,,,,,,,,,,,
@,,0122b27385eda276c1ba69d88de444671175db74,,,"Floppyshop Game 3569",@,,,19xx,Floppyshop,@,,,,,,,,,,,,
@,,0122eb02e639fd8d7c33f5cf8153ddfa21341949,,,"Stax Compact Disk 059",@,,,1994,Stax,@,,,,,,,,Megatari,,,,
@,,01247c9096f9d2b5c6dd2edeb94382a6fcbc45f9,,,"Automation Menu Disk 362",@,,,19xx,Automation,@,b,"b 1",,,,,,LGD,,,,
@,,0125ec4c1ec97f9387589b53f841e564945a60b0,,,"SuperGAU User Disk 323",@,,,19xx,SuperGAU,@,,,,,,,,,,,,
@,,012656eed2b0ac11882ad56cf9f03da162353a0c,,,"Floppyshop Utility 5588",@,,,19xx,Floppyshop,@,,,,,,,,,,,,
@,,0126cd8511c8bbf8badc014dcea58e3844dfc79c,,,"The Hackabonds Demo",@,"Hackabonds Demo, The",,1990,"Total Vision",@,,[1MB],,,,,,,,,,
@,,012ec85374e63c9893e85c5bb43151c233428a3c,,,Hunter,@,,,1991,Activision,@,,,,,,,"Paper Bag",,,,,
@,,012fcb8bf283e025237610d33d630bdc8040d23b,,,"DA's Vektor",@,,"v 1.2; Language de; (Disk 1 of 7)",1993/01/24,"Digital Arts",@,,,,,,,,,,,,
@,,0131bc950c7915e894b7faec7ee5d8b9d9dc14b0,,,"ST Format Magazine Issue 80",@,,,1996/03,"Future Publishing",@,a,"a 1",,,,,,,,,,
@,,013319073c9f595d9a6fe95559d9d4d0b92f5653,,,"Automation Menu Disk 360",@,,,19xx,Automation,@,,,,,,,,LGD,,,,
@,,013571ffa8e77b079c370758095da064cfa06b97,,,"TV Sports Football",@,,"(Disk 2 of 2)",1988,Cinemaware,@,,,,,,,,,,,,
@,,0135e2b8fbb70836f14ad97dbb87fa1c42996714,,,Vindicators,@,,"(Disk 2 of 2)",1989,Domark,@,b,"b 1",,,,,,,,,,
@,,0142a326ee9597e266d87a125bc34f0fa22cf3f9,,,"Medway Boys Menu Disk 090",@,,,1990,"Medway Boys",@,,,,,,,,,,,,
@,,0143e07bf893bbdf721c2319708b2432d97962cd,,,"FaST Club Diskmags 43",@,,,19xx,"FaST Club",@,,,,,,,,,,,,
