"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
HEXGATE,,2871ac59543038e7f15ff3598e04a91c867cdbb2,,,,,,,,,,,,,,,,,,,,,
KNOCKABT,,9e27cc572967e59bf64338d3cf8fc914c6ba7312,,,,,,,,,,,,,,,,,,,,,
DEMONHEX,,d440c895831fa09b061dc3966c1c7d0d68f9f7bc,,,,,,,,,,,,,,,,,,,,,
MENZOHEX,,db7410715ef730cb1e022e1ef375fe8d881e965b,,,,,,,,,,,,,,,,,,,,,
